Index,Time,Difference,Hz,AveHz,0x6103 Linear-Acceleration-X,0x6103 Linear-Acceleration-Y,0x6103 Linear-Acceleration-Z,0x6103 Range,0x6103 Smoothed Range,0x6103 Velocity,
0,0.0,0.0,0,0,18.0,36.0,-10.0,1630,1604.5,,
1,0.024953126907348633,0.024953126907348633,40.075137825933254,40.075137825933254,-15.0,-5.0,-41.0,1574,1589.25,-305.57292592274104,
2,0.05380105972290039,0.028847932815551758,34.66452887261668,37.17398895673985,-20.0,-28.0,-29.0,,1589.25,-305.57292592274104,
3,0.07515811920166016,0.021357059478759766,46.82292527183014,39.915847174815056,7.0,2.0,-12.0,1602,1595.625,-3.538388657411957,
4,0.10225582122802734,0.027097702026367188,36.903498275497995,39.11757738544902,7.0,36.0,5.0,1588,1591.8125,-72.11648791637403,
5,0.13853907585144043,0.036283254623413086,27.560923362004953,36.090900486167875,5.0,-9.0,-2.0,1640,1615.90625,295.9647546684664,
6,0.16496896743774414,0.02642989158630371,37.835947859816876,36.370476782333476,7.0,-11.0,2.0,1668,1641.953125,640.7364795398171,
7,0.19172000885009766,0.026751041412353516,37.38172225094027,36.51157770117344,-17.0,3.0,-23.0,1672,1656.9765625,601.1692237095888,
8,0.21859097480773926,0.0268709659576416,37.21488842553569,36.598034328893796,-11.0,20.0,-6.0,1588,1622.48828125,-341.1541574988279,
9,0.24672698974609375,0.028136014938354492,35.541635949191175,36.47756578743932,-22.0,59.0,-4.0,1630,1626.244140625,-103.8323854581106,
10,0.2718989849090576,0.025171995162963867,39.72668807243865,36.778364595015724,-21.0,55.0,-11.0,1663,1644.6220703125,313.1309473272059,
11,0.2974228858947754,0.025523900985717773,39.178964083882114,36.98437652807816,34.0,-3.0,-4.0,1640,1642.31103515625,111.29349197194912,
12,0.33091306686401367,0.03349018096923828,29.85949824871145,36.26330055117259,14.0,-9.0,-26.0,1668,1655.155517578125,247.41164617676537,
13,0.3583559989929199,0.02744293212890625,36.43925493466778,36.27677515245627,8.0,30.0,-26.0,1668,1661.5777587890625,240.71666545702323,
14,0.3856368064880371,0.027280807495117188,36.65580647416626,36.3035886732308,12.0,16.0,-21.0,1640,1650.7888793945312,-77.37920485101716,
15,0.4155919551849365,0.029955148696899414,33.383242731274024,36.093095193156636,14.0,8.0,-11.0,1677,1663.8944396972656,180.0634479322568,
16,0.4431040287017822,0.027512073516845703,36.34767838882438,36.108902116907444,15.0,13.0,-6.0,1672,1667.9472198486328,163.68629872738114,
17,0.47177815437316895,0.02867412567138672,34.87464662254299,36.033885508300315,11.0,4.0,-1.0,1612,1639.9736099243164,-405.94173107000745,
18,0.4996931552886963,0.027915000915527344,35.82303303611083,36.02210638566893,12.0,-12.0,-7.0,1626,1632.9868049621582,-328.1151380231319,
19,0.5321509838104248,0.032457828521728516,30.809208303339258,35.704152727393286,30.0,-12.0,10.0,1663,1647.993402481079,67.11312543083807,
20,0.5652549266815186,0.03310394287109375,30.207882000460934,35.38226569278289,12.0,21.0,-12.0,1597,1622.4967012405396,-351.5441085221933,
