Index,Time,Difference,Hz,AveHz,0x6030 Acceleration-X,0x6030 Acceleration-Y,0x6030 Acceleration-Z,0x6030 Range,0x6030 Smoothed Range,0x6030 Velocity,
0,9.5367431640625e-07,9.5367431640625e-07,1048576.0,0.0,5.0,8.0,1016.0,1363,1361.0,1048576.0,
1,0.028828144073486328,0.028827190399169922,34.689471507733025,34.68832393271251,6.0,7.0,1007.0,1364,1362.5,524314.0171036308,
2,0.05824398994445801,0.02941584587097168,33.99528282770974,34.338306869210335,3.0,9.0,1016.0,1363,1362.75,262161.2579621689,
3,0.08485698699951172,0.02661299705505371,37.575625095186474,35.35360028770834,7.0,7.0,1008.0,1363,1362.875,131082.9774576529,
4,0.1135551929473877,0.028698205947875977,34.84538377821532,35.225161405461016,2.0,6.0,1014.0,1363,1362.9375,65542.57764706951,
5,0.1421821117401123,0.02862691879272461,34.93215624219206,35.16616780273495,6.0,7.0,1015.0,1378,1370.46875,32902.83022438426,
6,0.16871285438537598,0.026530742645263672,37.69212243210698,35.56338384445044,5.0,6.0,1016.0,1363,1366.734375,16381.036852338431,
7,0.1957850456237793,0.02707219123840332,36.93827334454729,35.7534967887752,6.0,6.0,1014.0,1372,1369.3671875,8239.144200064185,
8,0.2234668731689453,0.027681827545166016,36.12478252631216,35.799489591246235,3.0,6.0,1004.0,1368,1368.68359375,4107.224762254545,
9,0.2508280277252197,0.027361154556274414,36.5481653174859,35.88115762668849,4.0,5.0,1011.0,1382,1375.341796875,2175.284935392223,
10,0.276867151260376,0.02603912353515625,38.403750366246705,36.11840535967243,7.0,8.0,1005.0,1410,1392.6708984375,1420.3937129349042,
11,0.3064110279083252,0.02954387664794922,33.847961522321576,35.899491200072205,7.0,8.0,1017.0,1369,1380.83544921875,509.89394158963165,
12,0.3348710536956787,0.028460025787353516,35.13700259696741,35.83468880802477,4.0,7.0,1011.0,1377,1378.917724609375,221.25542350487697,
13,0.3639349937438965,0.029063940048217773,34.406897287187356,35.72066501840213,6.0,5.0,1016.0,1372,1375.4588623046875,51.12335172848501,
14,0.39130425453186035,0.027369260787963867,36.53734047650159,35.777786307866755,7.0,7.0,1016.0,1396,1385.7294311523438,213.191311301326,
15,0.4186520576477051,0.027347803115844727,36.56600845647531,35.82927570995596,4.0,8.0,1013.0,1363,1374.3647155761719,-101.18548728120571,
16,0.44542503356933594,0.02677297592163086,37.35109622954031,35.92074713849553,2.0,7.0,1018.0,1382,1378.182357788086,20.703817172975782,
17,0.4727611541748047,0.02733612060546875,36.58163550097684,35.95896120034051,3.0,10.0,1005.0,1382,1380.091178894043,45.265807553833696,
18,0.5014169216156006,0.0286557674407959,34.89698895923988,35.898269930744924,6.0,7.0,1018.0,1391,1385.5455894470215,117.80415620014321,
19,0.53013014793396,0.028713226318359375,34.827155573269565,35.84025559392803,5.0,8.0,1009.0,1396,1390.7727947235107,149.92642378892506,
20,0.5574839115142822,0.027353763580322266,36.55804061710102,35.87547476603299,4.0,8.0,1016.0,1391,1390.8863973617554,77.03975682604101,
21,0.5840470790863037,0.026563167572021484,37.646112696788556,35.95600552074136,7.0,7.0,1008.0,1377,1383.9431986808777,-92.17234159523699,
22,0.6101160049438477,0.026068925857543945,38.359846718065505,36.05871641086482,4.0,7.0,1013.0,1378,1380.9715993404388,-103.08121840098778,
23,0.636436939239502,0.026320934295654297,37.99257232920886,36.13869431822013,4.0,6.0,1013.0,1363,1371.9857996702194,-222.23743115379014,
24,0.6641340255737305,0.027697086334228516,36.10488077816992,36.13728415626189,4.0,8.0,1018.0,1377,1374.4928998351097,-65.85943930074805,
25,0.6914560794830322,0.027322053909301758,36.600469471277606,36.1555863659356,7.0,6.0,1015.0,1396,1385.2464499175549,163.86277109982012,
26,0.7188661098480225,0.027410030364990234,36.48299497242663,36.16807030379653,7.0,7.0,1010.0,1372,1378.6232249587774,-38.886155886253675,
27,0.7439720630645752,0.025105953216552734,39.8311902907827,36.29168532052319,6.0,8.0,1014.0,1368,1373.3116124793887,-125.22700165184082,
28,0.7710261344909668,0.0270540714263916,36.96301322781631,36.31524114093184,4.0,6.0,1004.0,1378,1375.6558062396944,-19.28926834054944,
29,0.7986710071563721,0.027644872665405273,36.17307310846823,36.3103201946106,5.0,7.0,1016.0,1374,1374.8279031198472,-24.618534210755183,
30,0.8278162479400635,0.029145240783691406,34.31091914531593,36.23992652312871,5.0,6.0,1006.0,1391,1382.9139515599236,126.41061001090725,
