Index,Time,Difference,Hz,AveHz,0x6103 Linear-Acceleration-X,0x6103 Linear-Acceleration-Y,0x6103 Linear-Acceleration-Z,0x6103 Range,0x6103 Smoothed Range,0x6103 Velocity,0x6104 Linear-Acceleration-X,0x6104 Linear-Acceleration-Y,0x6104 Linear-Acceleration-Z,0x6104 Range,0x6104 Smoothed Range,0x6104 Velocity,
0,9.5367431640625e-07,9.5367431640625e-07,1048576.0,0.0,-21.0,4.0,117.0,1691,1710.2,-1006632.9599999905,0,0,0,,0,0,
1,0.08317184448242188,0.08317089080810547,12.02343741041841,12.023299545934046,-14.0,-8.0,61.0,1691,1706.3600000000001,-805315.6019999237,0,0,0,,0,0,
2,0.16899394989013672,0.08582210540771484,11.652009645408985,11.834743204121827,-14.0,-29.0,4.0,1654,1695.8880000000001,-644276.8855689404,0,0,0,,0,0,
3,0.25386595726013184,0.08487200736999512,11.78244784102433,11.817259912978228,-14.0,-25.0,-58.0,1640,1684.7104000000002,-515447.84835294995,0,0,0,,0,0,
4,0.3308987617492676,0.07703280448913574,12.981482455841707,12.088289417749245,-12.0,-21.0,-121.0,1602,1668.1683200000002,-412401.2268266206,0,0,0,,0,0,
5,0.41724491119384766,0.08634614944458008,11.581292349832395,11.9833696370165,3.0,-29.0,-129.0,1579,1650.3346560000002,-329962.28883658705,0,0,0,,0,0,
6,0.5053708553314209,0.08812594413757324,11.347396158830389,11.872469369182786,3.0,-28.0,-143.0,1602,1640.6677248000003,-263991.76996886294,0,0,0,,0,0,
7,0.5833508968353271,0.07798004150390625,12.82379414930046,11.999638704551465,1.0,-11.0,-125.0,1593,1631.1341798400003,-211217.86721870638,0,0,0,,0,0,
8,0.6622908115386963,0.07893991470336914,12.66786268718023,12.079285807111905,10.0,-2.0,-66.0,1593,1623.5073438720005,-168993.61691712117,0,0,0,,0,0,
9,0.7464540004730225,0.08416318893432617,11.881679064945072,12.057005514468093,22.0,0.0,-6.0,1565,1611.8058750976006,-135222.7001530101,0,0,0,,0,0,
10,0.8305206298828125,0.08406662940979004,11.895326445472362,12.04064009994672,12.0,14.0,40.0,1597,1608.8447000780807,-108185.20495111197,0,0,0,,0,0,
11,0.9120986461639404,0.08157801628112793,12.258204423038142,12.060099032339602,16.0,33.0,106.0,1668,1620.6757600624646,-86519.15845052362,0,0,0,,0,0,
12,0.9943196773529053,0.08222103118896484,12.16233834019602,12.06855327649414,12.0,32.0,138.0,1551,1606.7406080499718,-69249.2235671385,0,0,0,,0,0,
13,1.0793278217315674,0.08500814437866211,11.763578740709578,12.044533401486936,16.0,27.0,157.0,1626,1610.5924864399776,-55390.31647876271,0,0,0,,0,0,
14,1.160897970199585,0.08157014846801758,12.259386782801858,12.059630010028426,1.0,34.0,133.0,1569,1602.273989151982,-44332.64911815122,0,0,0,,0,0,
15,1.24314284324646,0.082244873046875,12.158812615955473,12.066191814954742,2.0,31.0,88.0,1715,1624.8191913215858,-35411.29471680717,0,0,0,,0,0,
16,1.3253607749938965,0.08221793174743652,12.162796834538215,12.072184647288722,0.0,11.0,46.0,1719,1643.6553530572687,-28283.215691779013,0,0,0,,0,0,
17,1.4074759483337402,0.08211517333984375,12.178017281427111,12.078359150737661,-2.0,0.0,-19.0,1485,1611.9242824458152,-22703.856858676103,0,0,0,,0,0,
18,1.487210988998413,0.07973504066467285,12.54153746789342,12.10319190293396,-15.0,-2.0,-85.0,1616,1612.7394259566522,-18161.040856364307,0,0,0,,0,0,
19,1.5700106620788574,0.08279967308044434,12.077342371007266,12.101828642897255,-10.0,-13.0,-110.0,1616,1613.391540765322,-14527.257522329544,0,0,0,,0,0,
20,1.6501178741455078,0.08010721206665039,12.48327053459288,12.120346257297976,-12.0,-29.0,-148.0,1621,1614.9132326122576,-11618.006879664521,0,0,0,,0,0,
21,1.7351999282836914,0.0850820541381836,11.753359861009919,12.102351814163207,-10.0,-30.0,-132.0,1635,1618.9305860898062,-9284.962023509515,0,0,0,,0,0,
22,1.8143339157104492,0.07913398742675781,12.636795295138471,12.125662100840646,-13.0,-23.0,-107.0,1630,1621.144468871845,-7422.374342102801,0,0,0,,0,0,
23,1.8996326923370361,0.08529877662658691,11.723497564070671,12.107603797713175,0.0,-30.0,-59.0,1654,1627.715575097476,-5922.4922041163545,0,0,0,,0,0,
24,1.9798078536987305,0.08017516136169434,12.472690831125345,12.12238852127117,-1.0,-30.0,13.0,1846,1671.3724600779808,-4629.089997490717,0,0,0,,0,0,
25,2.0626068115234375,0.08279895782470703,12.077446700683014,12.12058442759386,-1.0,-14.0,71.0,1733,1683.697968062385,-3673.499864844477,0,0,0,,0,0,
26,2.1430857181549072,0.08047890663146973,12.425616125467704,12.132039227243201,-2.0,-2.0,102.0,1607,1668.358374449908,-2976.920672225445,0,0,0,,0,0,
27,2.2292096614837646,0.08612394332885742,11.611172936910002,12.111915925408635,14.0,1.0,159.0,1743,1683.2866995599265,-2346.869464878188,0,0,0,,0,0,
28,2.3100290298461914,0.08081936836242676,12.373271658293532,12.12105979545388,9.0,12.0,146.0,1733,1693.2293596479412,-1852.8909250475347,0,0,0,,0,0,
29,2.3891329765319824,0.07910394668579102,12.64159428065078,12.138294638624853,12.0,23.0,118.0,1776,1709.7834877183532,-1440.4586258908118,0,0,0,,0,0,
30,2.474071979522705,0.08493900299072266,11.773154437770168,12.12575876866265,97.0,-109.0,37.0,1696,1707.0267901746827,-1158.8579058966204,0,0,0,,0,0,
