Index,Time,Difference,Hz,AveHz,0x6829 Acceleration-X,0x6829 Acceleration-Y,0x6829 Acceleration-Z,0x6829 Range,0x6829 Smoothed Range,0x6126 Acceleration-X,0x6126 Acceleration-Y,0x6126 Acceleration-Z,0x6126 Range,0x6126 Smoothed Range,
0,0.0,0.0,0,0,-136.0,237.0,937.0,77,7.7,-32.0,210.0,963.0,3725,372.5,
1,0.04569602012634277,0.04569602012634277,21.883743862926075,21.883743862926075,-134.0,239.0,934.0,138,20.73,-30.0,210.0,964.0,3673,702.55,
2,0.09278583526611328,0.04708981513977051,21.23601456136176,21.55501423535095,-132.0,240.0,939.0,114,30.057000000000002,-29.0,210.0,962.0,3673,999.595,
3,0.1393136978149414,0.046527862548828125,21.492498155284085,21.53413517158289,-134.0,233.0,925.0,91,36.1513,-29.0,209.0,965.0,3673,1266.9355,
4,0.18738079071044922,0.04806709289550781,20.804253799452404,21.346905330232133,-128.0,239.0,938.0,77,40.23617,-31.0,209.0,962.0,3692,1509.4419500000001,
5,0.2338118553161621,0.04643106460571289,21.5373050024134,21.38471547235688,-134.0,242.0,926.0,96,45.812553,-30.0,211.0,961.0,3702,1728.6977550000001,
6,0.28079700469970703,0.04698514938354492,21.283320647485667,21.367749297812434,-143.0,229.0,933.0,91,50.3312977,-30.0,210.0,961.0,3692,1925.0279795000001,
7,0.32892370223999023,0.0481266975402832,20.778487847893075,21.2815311038079,-136.0,240.0,914.0,142,59.49816793,-29.0,210.0,960.0,3683,2100.8251815500003,
8,0.374957799911499,0.04603409767150879,21.72302815916636,21.335734319670728,-127.0,241.0,941.0,96,63.148351137000006,-30.0,212.0,956.0,3678,2258.5426633950005,
9,0.4229578971862793,0.04800009727478027,20.833291113462177,21.2787136967352,-137.0,232.0,928.0,133,70.1335160233,-28.0,208.0,955.0,3702,2402.8883970555007,
10,0.4689474105834961,0.0459895133972168,21.744087426254833,21.324352740443377,-141.0,225.0,940.0,77,70.82016442097,-31.0,210.0,954.0,3669,2529.499557349951,
11,0.517167329788208,0.048219919204711914,20.738317618381302,21.2697116898408,-145.0,218.0,945.0,100,73.738147978873,-30.0,211.0,954.0,3608,2637.349601614956,
12,0.563330888748169,0.04616355895996094,21.662108003140105,21.301867587389605,-121.0,229.0,949.0,119,78.26433318098572,-31.0,209.0,950.0,3687,2742.3146414534604,
13,0.6118431091308594,0.04851222038269043,20.61336282098538,21.247276966912107,-132.0,235.0,941.0,138,84.23789986288715,-30.0,212.0,952.0,3664,2834.4831773081146,
14,0.6605625152587891,0.04871940612792969,20.525701757820148,21.194057604850936,-141.0,221.0,951.0,124,88.21410987659844,-29.0,211.0,963.0,3678,2918.834859577303,
15,0.7053501605987549,0.04478764533996582,22.327585931552864,21.266033295103895,-156.0,190.0,972.0,105,89.8926988889386,-30.0,209.0,962.0,3645,2991.451373619573,
16,0.7540857791900635,0.048735618591308594,20.518873647339685,21.217745303704078,-184.0,131.0,961.0,133,94.20342900004474,-28.0,211.0,959.0,3706,3062.906236257616,
17,0.8016746044158936,0.04758882522583008,21.013336539714032,21.205611237225526,-163.0,160.0,895.0,180,102.78308610004026,-29.0,210.0,964.0,3687,3125.3156126318545,
18,0.8493053913116455,0.04763078689575195,20.994824254922964,21.193789871274998,-118.0,136.0,962.0,175,110.00477749003625,-30.0,210.0,965.0,3706,3183.384051368669,
19,0.894711971282959,0.04540657997131348,22.023239817483947,21.235884407308458,-133.0,108.0,1006.0,189,117.90429974103263,-30.0,210.0,965.0,3692,3234.2456462318023,
20,0.9401798248291016,0.04546785354614258,21.993560768932284,21.272526246386366,-121.0,160.0,922.0,133,119.41386976692937,-29.0,210.0,963.0,3687,3279.521081608622,
21,0.9887194633483887,0.04853963851928711,20.60171914141166,21.239594018794353,-116.0,135.0,995.0,114,118.87248279023643,-29.0,210.0,960.0,3664,3317.9689734477597,
22,1.0363271236419678,0.0476076602935791,21.005023011703667,21.228818100104654,-118.0,158.0,909.0,138,120.78523451121279,-30.0,212.0,960.0,3673,3353.472076102984,
23,1.0835373401641846,0.0472102165222168,21.18185582837577,21.22677193248817,-113.0,136.0,975.0,152,123.90671106009152,-29.0,210.0,963.0,3622,3380.3248684926857,
24,1.1319255828857422,0.04838824272155762,20.666177231405978,21.202807289516475,-152.0,92.0,942.0,128,124.31603995408237,-28.0,208.0,960.0,3603,3402.5923816434174,
25,1.1797001361846924,0.047774553298950195,20.931645215863778,21.191825984570396,-118.0,86.0,1013.0,147,126.58443595867413,-31.0,209.0,957.0,3589,3421.233143479076,
26,1.2318346500396729,0.05213451385498047,19.181151334443083,21.10672889349446,-86.0,117.0,1000.0,199,133.82599236280672,-32.0,209.0,962.0,3697,3448.809829131168,
27,1.281339406967163,0.049504756927490234,20.200078983615715,21.071700326385052,-90.0,61.0,986.0,218,142.24339312652606,-28.0,209.0,964.0,3669,3470.8288462180512,
28,1.330599069595337,0.04925966262817383,20.300585644450898,21.043153147939137,-17.0,177.0,1007.0,199,147.91905381387346,-31.0,208.0,958.0,ranging-error,3470.8288462180512,
29,1.3745689392089844,0.04396986961364746,22.74284660806949,21.09752313819085,-41.0,175.0,938.0,250,158.1271484324861,-31.0,210.0,956.0,3636,3487.345961596246,
30,1.4206955432891846,0.046126604080200195,21.679462859682946,21.11641733635921,-11.0,228.0,948.0,293,171.6144335892375,-30.0,210.0,953.0,3603,3498.9113654366215,
31,1.4674596786499023,0.04676413536071777,21.383908678872046,21.124941591935755,13.0,294.0,951.0,269,181.35299023031376,-30.0,211.0,951.0,3650,3514.0202288929595,
32,1.513221025466919,0.0457613468170166,21.852503686105337,21.14694381154669,-85.0,180.0,973.0,391,202.3176912072824,-30.0,211.0,953.0,3608,3523.4182060036637,
33,1.561103343963623,0.0478823184967041,20.884535907943416,21.138895209982312,-59.0,209.0,994.0,405,222.58592208655415,-29.0,209.0,964.0,3575,3528.5763854032975,
34,1.6072900295257568,0.04618668556213379,21.65126135008595,21.153618435642233,-132.0,46.0,982.0,461,246.42732987789873,-29.0,210.0,961.0,3631,3538.8187468629676,
35,1.6529481410980225,0.045658111572265625,21.901913275962904,21.1742880068519,-187.0,14.0,848.0,490,270.7845968901089,-28.0,210.0,958.0,3664,3551.336872176671,
36,1.699998378753662,0.04705023765563965,21.253877766122944,21.176490783710666,-126.0,99.0,881.0,626,306.306137201098,-28.0,209.0,960.0,3655,3561.703184959004,
37,1.7489469051361084,0.04894852638244629,20.42962421762743,21.155587909125547,-183.0,-8.0,866.0,649,340.5755234809882,-30.0,209.0,961.0,3687,3574.232866463104,
38,1.7958343029022217,0.04688739776611328,21.327692464151326,21.16008138311466,-149.0,57.0,781.0,588,365.3179711328894,-29.0,210.0,963.0,3645,3581.3095798167938,
39,1.8455193042755127,0.049685001373291016,20.12679827634193,21.132263374134716,-106.0,61.0,932.0,626,391.3861740196005,-29.0,210.0,963.0,3655,3588.6786218351144,
40,1.8925235271453857,0.04700422286987305,21.27468425057063,21.135800652547005,-68.0,125.0,857.0,691,421.34755661764046,-28.0,211.0,964.0,3636,3593.410759651603,
41,1.9408690929412842,0.04834556579589844,20.684420246972028,21.12455711161162,-74.0,122.0,919.0,902,469.41280095587643,-30.0,210.0,960.0,3655,3599.5696836864427,
42,1.988058090209961,0.04718899726867676,21.19138057344954,21.12614324844217,-122.0,-95.0,1101.0,906,513.0715208602888,-30.0,211.0,961.0,3636,3603.2127153177985,
43,2.034942150115967,0.04688405990600586,21.32921086622662,21.13082182584381,55.0,175.0,889.0,ranging-error,513.0715208602888,-32.0,210.0,960.0,3687,3611.5914437860183,
44,2.0765156745910645,0.041573524475097656,24.05377010070424,21.18934161605357,44.0,156.0,1077.0,747,536.46436877426,-28.0,210.0,957.0,3692,3619.632299407416,
45,2.124013900756836,0.047498226165771484,21.053417795223417,21.186302021830198,-34.0,81.0,909.0,742,557.017931896834,-29.0,209.0,954.0,3739,3631.5690694666746,
46,2.171283721923828,0.04726982116699219,21.155146673122704,21.185623755905333,91.0,181.0,1032.0,957,597.0161387071507,-30.0,209.0,953.0,3706,3639.012162520007,
47,2.2179243564605713,0.046640634536743164,21.44053162939297,21.19098420245674,105.0,229.0,1008.0,1088,646.1145248364357,-29.0,210.0,956.0,3720,3647.1109462680065,
48,2.2660319805145264,0.04810762405395508,20.786726005808365,21.182401842846495,46.0,185.0,1005.0,1158,697.3030723527922,-31.0,209.0,954.0,3716,3653.9998516412056,
49,2.3156001567840576,0.04956817626953125,20.17423426196706,21.16082081634162,94.0,288.0,930.0,794,706.9727651175131,-30.0,210.0,952.0,3678,3656.399866477085,
50,2.3631865978240967,0.04758644104003906,21.014389354282738,21.157872190895752,110.0,274.0,912.0,1144,750.6754886057618,-28.0,210.0,951.0,3697,3660.4598798293764,
51,2.409904718399048,0.04671812057495117,21.404970655779536,21.162662411765563,136.0,346.0,957.0,1238,799.4079397451856,-30.0,208.0,965.0,3711,3665.5138918464386,
52,2.4563636779785156,0.04645895957946777,21.524373534226612,21.169503712411927,105.0,258.0,1083.0,1242,843.667145770667,-28.0,209.0,967.0,3659,3664.8625026617947,
53,2.5059823989868164,0.04961872100830078,20.15368352265083,21.149390363407267,100.0,282.0,1019.0,1209,880.2004311936004,-32.0,209.0,960.0,3730,3671.376252395615,
54,2.5514183044433594,0.04543590545654297,22.009025460193524,21.16469882886614,85.0,254.0,991.0,1177,909.8803880742404,-31.0,208.0,963.0,3687,3672.9386271560534,
55,2.5994200706481934,0.048001766204833984,20.8325667795802,21.15856556662085,120.0,292.0,1070.0,1144,933.2923492668164,-31.0,210.0,965.0,3716,3677.244764440448,
56,2.647458076477051,0.04803800582885742,20.81685079856665,21.152365167768288,160.0,316.0,1024.0,1195,959.4631143401348,-29.0,211.0,961.0,3683,3677.8202879964033,
57,2.69169020652771,0.04423213005065918,22.608000086242676,21.176285391895156,159.0,316.0,1026.0,1158,979.3168029061214,-28.0,210.0,963.0,3711,3681.138259196763,
58,2.7400078773498535,0.048317670822143555,20.69636186895228,21.167822355349514,171.0,320.0,1090.0,1116,992.9851226155093,-31.0,208.0,962.0,3659,3678.924433277087,
59,2.7869057655334473,0.04689788818359375,21.322921750447374,21.17043235895229,94.0,242.0,1013.0,668,960.4866103539583,-31.0,208.0,962.0,3702,3681.2319899493787,
60,2.83302903175354,0.04612326622009277,21.681031764493035,21.1787451972782,13.0,159.0,991.0,681,932.5379493185625,-30.0,210.0,961.0,3702,3683.308790954441,
61,2.8793251514434814,0.046296119689941406,21.60008239777526,21.185519797727288,-64.0,132.0,837.0,836,922.8841543867063,-31.0,208.0,959.0,3711,3686.077911858997,
62,2.923933744430542,0.04460859298706055,22.417205588395635,21.204310842575186,-55.0,85.0,980.0,915,922.0957389480357,-28.0,211.0,957.0,3673,3684.7701206730976,
63,2.9691879749298096,0.04525423049926758,22.097381592118435,21.217922385493054,-49.0,129.0,903.0,897,919.5861650532322,-29.0,209.0,949.0,3678,3684.093108605788,
64,3.0179784297943115,0.04879045486450195,20.495812198864357,21.206248317805862,-54.0,160.0,920.0,658,893.4275485479089,-30.0,211.0,955.0,3683,3683.9837977452094,
65,3.06430721282959,0.04632878303527832,21.584853615483976,21.211972392278128,-65.0,187.0,852.0,667,870.7847936931181,-31.0,212.0,953.0,3650,3680.5854179706885,
66,3.1119561195373535,0.04764890670776367,20.986840393487245,21.208525269891034,-33.0,238.0,900.0,602,843.9063143238063,-30.0,210.0,965.0,3645,3677.0268761736197,
67,3.156998634338379,0.04504251480102539,22.201247075512647,21.222688939820014,-143.0,55.0,806.0,611,820.6156828914258,-28.0,209.0,957.0,3641,3673.424188556258,
68,3.2028579711914062,0.045859336853027344,21.805810302160666,21.23103822012601,-120.0,57.0,923.0,541,792.6541146022832,-30.0,210.0,964.0,3669,3672.9817697006324,
69,3.250180721282959,0.047322750091552734,21.131485344054493,21.229588726611887,-130.0,67.0,913.0,480,761.388703142055,-29.0,209.0,965.0,3697,3675.383592730569,
70,3.2946505546569824,0.04446983337402344,22.487154192579883,21.246562826232097,-148.0,-24.0,973.0,443,729.5498328278494,-28.0,209.0,964.0,3697,3677.545233457512,
71,3.3428268432617188,0.04817628860473633,20.757099165619156,21.23950875383144,-97.0,104.0,917.0,391,695.6948495450645,-30.0,210.0,962.0,3659,3675.690710111761,
72,3.3886938095092773,0.045866966247558594,21.80218317912465,21.24712471748117,-130.0,-5.0,1005.0,480,674.1253645905581,-29.0,208.0,959.0,3655,3673.6216391005846,
73,3.4349288940429688,0.046235084533691406,21.628596769868608,21.25225943587955,-101.0,100.0,1028.0,447,651.4128281315024,-30.0,210.0,964.0,3655,3671.7594751905262,
74,3.4817397594451904,0.04681086540222168,21.36256169176781,21.253742414048713,-149.0,-27.0,1009.0,485,634.7715453183521,-30.0,210.0,962.0,3645,3669.083527671474,
75,3.527177572250366,0.04543781280517578,22.008101584636375,21.263460221014455,-193.0,-42.0,962.0,283,599.5943907865169,-30.0,210.0,956.0,3650,3667.1751749043265,
76,3.571721315383911,0.04454374313354492,22.449842102446073,21.278255857380923,-234.0,-130.0,993.0,358,575.4349517078651,-31.0,208.0,950.0,3687,3669.1576574138935,
77,3.618825674057007,0.0471043586730957,21.229457913650858,21.277620680102157,-161.0,38.0,893.0,293,547.1914565370786,-30.0,211.0,952.0,3716,3673.841891672504,
78,3.663668632507324,0.04484295845031738,22.300045192333254,21.29013505968162,-236.0,10.0,931.0,274,519.8723108833707,-30.0,212.0,951.0,3711,3677.5577025052535,
79,3.7106735706329346,0.04700493812561035,21.274360522031113,21.28993523580811,-204.0,-1.0,1009.0,283,496.18507979503363,-30.0,211.0,966.0,3678,3677.6019322547286,
80,3.7593181133270264,0.0486445426940918,20.557290594520413,21.28045501560371,-208.0,-8.0,918.0,260,472.56657181553027,-29.0,210.0,959.0,3631,3672.9417390292556,
81,3.8085954189300537,0.049277305603027344,20.293317334675155,21.267682988169764,-227.0,-49.0,941.0,208,446.10991463397727,-30.0,210.0,961.0,3716,3677.24756512633,
82,3.8559486865997314,0.047353267669677734,21.117866817042103,21.265843159419628,-203.0,-10.0,958.0,166,418.09892317057955,-31.0,210.0,966.0,3702,3679.7228086136965,
83,3.9037928581237793,0.04784417152404785,20.901187504048874,21.26137400637877,-181.0,43.0,917.0,194,395.68903085352156,-27.0,208.0,965.0,3725,3684.250527752327,
84,3.948671817779541,0.04487895965576172,22.282156441913344,21.27297579448772,-151.0,83.0,918.0,175,373.6201277681694,-30.0,208.0,963.0,3744,3690.2254749770946,
85,3.9967455863952637,0.048073768615722656,20.801364835644428,21.267303150176996,-180.0,39.0,931.0,133,349.5581149913525,-29.0,210.0,963.0,3720,3693.2029274793854,
86,4.042297601699829,0.04555201530456543,21.952925536090945,21.27502932090801,-144.0,95.0,984.0,152,329.8023034922173,-29.0,210.0,961.0,3734,3697.282634731447,
87,4.08674430847168,0.044446706771850586,22.49885475504632,21.288339429421118,-119.0,113.0,921.0,119,308.72207314299555,-30.0,210.0,961.0,3711,3698.6543712583025,
88,4.134442567825317,0.047698259353637695,20.965125636680813,21.284610574790804,-143.0,91.0,983.0,86,286.44986582869603,-27.0,209.0,964.0,3636,3692.388934132472,
89,4.181493759155273,0.047051191329956055,21.25344697411159,21.28425991432769,-155.0,115.0,876.0,133,271.10487924582645,-29.0,211.0,956.0,3687,3691.850040719225,
90,4.2279274463653564,0.04643368721008301,21.536088561643485,21.287025650681578,-182.0,33.0,987.0,161,260.09439132124385,-30.0,211.0,957.0,3678,3690.465036647303,
91,4.2735114097595215,0.04558396339416504,21.937539554272384,21.293964441555275,-181.0,51.0,902.0,297,263.78495218911945,-30.0,210.0,953.0,3673,3688.718532982573,
92,4.319423675537109,0.04591226577758789,21.780671963441865,21.299137781051318,-205.0,0.0,975.0,0,237.4064569702075,-27.0,210.0,952.0,3702,3690.0466796843157,
93,4.367511034011841,0.048087358474731445,20.795486209238792,21.29359245477933,-186.0,21.0,984.0,466,260.2658112731868,-31.0,211.0,952.0,3669,3687.9420117158843,
94,4.41452693939209,0.04701590538024902,21.26939791783934,21.29333477641988,-213.0,-55.0,950.0,400,274.2392301458681,-28.0,210.0,959.0,3720,3691.147810544296,
95,4.45880913734436,0.04428219795227051,22.58243823122439,21.3061373729447,-223.0,-42.0,948.0,358,282.61530713128127,-29.0,210.0,962.0,3716,3693.6330294898667,
96,4.50786280632019,0.04905366897583008,20.385834961554536,21.29612282463531,-203.0,-16.0,981.0,232,277.5537764181532,-30.0,209.0,963.0,3711,3695.36972654088,
97,4.555760383605957,0.0478975772857666,20.877882696107957,21.291725602834045,-206.0,-29.0,968.0,227,272.49839877633787,-30.0,209.0,965.0,3730,3698.832753886792,
98,4.599487066268921,0.04372668266296387,22.869331472222374,21.30672368201637,-182.0,23.0,935.0,199,265.1485588987041,-29.0,209.0,964.0,3716,3700.549478498113,
99,4.644424676895142,0.0449376106262207,22.25307456414936,21.31588019771327,-165.0,24.0,1005.0,203,258.9337030088337,-30.0,210.0,963.0,3720,3702.494530648302,
100,4.691714286804199,0.04728960990905762,21.146294120909314,21.314170873801405,-166.0,46.0,951.0,208,253.84033270795032,-31.0,209.0,959.0,3725,3704.745077583472,
101,4.739006042480469,0.04729175567626953,21.14533465082982,21.312486013867805,-190.0,0.0,947.0,213,249.75629943715532,-29.0,211.0,962.0,3702,3704.4705698251246,
102,4.786699056625366,0.04769301414489746,20.967431350886578,21.309048008526826,-187.0,0.0,962.0,213,246.0806694934398,-29.0,210.0,962.0,3673,3701.323512842612,
103,4.8333916664123535,0.046692609786987305,21.416665390133932,21.3100876379946,-179.0,0.0,950.0,264,247.87260254409586,-29.0,210.0,961.0,3650,3696.1911615583513,
104,4.8821797370910645,0.04878807067871094,20.49681379256421,21.30196051773506,-180.0,-32.0,974.0,377,260.7853422896863,-29.0,211.0,957.0,3697,3696.2720454025166,
105,4.92951226234436,0.0473325252532959,21.127121247991457,21.300281734173932,-170.0,-28.0,938.0,532,287.90680806071765,-28.0,209.0,956.0,3716,3698.244840862265,
106,4.974914073944092,0.045401811599731445,22.02555283071381,21.3069006669222,-196.0,-87.0,969.0,396,298.7161272546459,-31.0,211.0,958.0,3720,3700.4203567760387,
107,5.022595405578613,0.047681331634521484,20.97256862843142,21.30372673083616,-201.0,-118.0,1000.0,138,282.6445145291814,-32.0,210.0,954.0,3641,3694.4783210984347,
108,5.068645477294922,0.046050071716308594,21.715492782736554,21.307467741389235,-179.0,-107.0,981.0,63,260.68006307626325,-29.0,209.0,949.0,3655,3690.530488988591,
109,5.114483594894409,0.045838117599487305,21.815904587041437,21.312024562716456,-160.0,-89.0,1004.0,161,250.71205676863693,-29.0,210.0,951.0,3697,3691.177440089732,
110,5.16116189956665,0.04667830467224121,21.42322877880102,21.313030309945518,-169.0,-91.0,986.0,ranging-error,250.71205676863693,-31.0,209.0,962.0,3730,3695.059696080759,
111,5.206287384033203,0.045125484466552734,22.16042690336556,21.32037511805785,-157.0,-104.0,1005.0,335,259.14085109177324,-31.0,210.0,964.0,3711,3696.653726472683,
112,5.255482196807861,0.0491948127746582,20.327346392811794,21.311079707971977,-150.0,-72.0,1009.0,396,272.82676598259593,-28.0,209.0,968.0,3702,3697.188353825415,
113,5.301861524581909,0.04637932777404785,21.561330187272848,21.313268835121242,-154.0,-34.0,1001.0,311,276.6440893843363,-32.0,212.0,964.0,3650,3692.469518442874,
114,5.348160028457642,0.04629850387573242,21.59897008084865,21.31574212316091,-144.0,11.0,1018.0,255,274.47968044590266,-29.0,212.0,965.0,3692,3692.422566598587,
