Index,Time,Difference,Hz,AveHz,0x6030 Acceleration-X,0x6030 Acceleration-Y,0x6030 Acceleration-Z,0x6030 Range,0x6030 Smoothed Range,0x6030 Velocity,
0,0.0,0.0,0,0,6.0,7.0,1014.0,1457,1457.0,,
1,0.024377822875976562,0.024377822875976562,41.02089038416399,41.02089038416399,5.0,5.0,1011.0,1466,1461.5,92.29700336436899,
2,0.04849100112915039,0.024113178253173828,41.47109889457968,41.244766109761734,4.0,8.0,1019.0,1485,1473.25,289.79120768784014,
3,0.07595205307006836,0.02746105194091797,36.415210974127454,39.49860311521004,3.0,6.0,1016.0,1485,1479.125,251.86528608041948,
4,0.10400700569152832,0.02805495262145996,35.64433037876792,38.45894777380185,5.0,7.0,1018.0,1457,1468.0625,-71.22505936735033,
5,0.13041400909423828,0.02640700340270996,37.86874204353597,38.33943941089149,6.0,7.0,1016.0,1461,1464.53125,-102.47452735429336,
6,0.15599608421325684,0.025582075119018555,39.089870362258736,38.462503916429135,5.0,6.0,1011.0,1475,1469.765625,51.06825641157736,
7,0.18443918228149414,0.028443098068237305,35.15791414848406,37.95289001724419,3.0,6.0,1017.0,1447,1458.3828125,-174.56384411585694,
8,0.21025800704956055,0.025818824768066406,38.73142983784582,38.04849152838349,7.0,8.0,1015.0,1471,1464.69140625,34.888506043870365,
9,0.23788094520568848,0.02762293815612793,36.201797011885134,37.834051786779185,3.0,7.0,1015.0,1461,1462.845703125,-15.964631915790847,
10,0.26320910453796387,0.02532815933227539,39.48174783967468,37.99260674342537,7.0,6.0,1007.0,1471,1466.9228515625,72.50415729925389,
11,0.29123806953430176,0.02802896499633789,35.67737874483252,37.76978750610909,6.0,6.0,1016.0,1461,1463.96142578125,-16.57587596155694,
12,0.31909990310668945,0.027861833572387695,35.891392337905714,37.605777636315544,5.0,5.0,1003.0,1471,1467.480712890625,54.86811921537765,
13,0.34906601905822754,0.029966115951538086,33.37102484743848,37.24223868904144,5.0,7.0,1014.0,1461,1464.2403564453125,-26.632948117851605,
14,0.37621521949768066,0.027149200439453125,36.833497260081494,37.21274226676071,5.0,6.0,1008.0,1471,1467.6201782226562,48.92885402875159,
15,0.40265822410583496,0.026443004608154297,37.817185105040124,37.25243668699385,5.0,8.0,1015.0,1447,1457.3100891113281,-170.48484717190138,
16,0.43143725395202637,0.028779029846191406,34.74752294794048,37.08534637061991,5.0,6.0,1015.0,1508,1482.655044555664,355.09478687234537,
17,0.4590740203857422,0.02763676643371582,36.183683152600565,37.031065242410264,4.0,7.0,1004.0,1551,1516.827522277832,795.7904466552864,
18,0.48895812034606934,0.02988409996032715,33.46261059652314,36.81296874108597,3.0,8.0,1018.0,1513,1514.913761138916,365.87550144449057,
19,0.519036054611206,0.03007793426513672,33.24696407622309,36.60632017988098,5.0,8.0,1005.0,1546,1530.456880569458,441.31851739208264,
20,0.5453331470489502,0.02629709243774414,38.027017715643076,36.67482915393874,3.0,5.0,1015.0,1508,1519.228440284729,7.167209882826199,
21,0.5720279216766357,0.026694774627685547,37.46051479913545,36.71149467398059,5.0,7.0,1015.0,1532,1525.6142201423645,123.19090537190093,
22,0.6010260581970215,0.028998136520385742,34.48497455334753,36.60407015628632,6.0,5.0,1018.0,1475,1500.3071100711823,-374.762070725792,
23,0.6280550956726074,0.027029037475585938,36.99724790064216,36.6209909902386,4.0,7.0,1011.0,1466,1483.1535550355911,-504.69819937743273,
24,0.6542210578918457,0.02616596221923828,38.217589386594746,36.684847897341186,5.0,6.0,1016.0,1424,1453.5767775177956,-817.5256689656053,
25,0.6811752319335938,0.026954174041748047,37.10000530719833,36.70127571878185,6.0,6.0,1012.0,1400,1426.7883887588978,-905.6875170460025,
