Index,Time,Difference,Hz,AveHz,0x6103 Linear-Acceleration-X,0x6103 Linear-Acceleration-Y,0x6103 Linear-Acceleration-Z,0x6103 Range,0x6103 Smoothed Range,0x6103 Velocity,
0,9.5367431640625e-07,9.5367431640625e-07,1048576.0,0.0,-25.0,-70.0,-44.0,1780,1815.5,-18612224.0,
1,0.025662899017333984,0.025661945343017578,38.96820707211476,38.966758951299724,-93.0,-67.0,-78.0,1818,1816.75,-9306087.64487058,
2,0.04886507987976074,0.023202180862426758,43.099396816589085,40.929023444170674,50.0,-16.0,11.0,1790,1803.375,-4653332.049651501,
3,0.07561707496643066,0.026751995086669922,37.38038964048268,39.6735790339922,29.0,1.0,21.0,1804,1803.6875,-2326660.184139869,
4,0.10438990592956543,0.028772830963134766,34.75500903200146,38.31788106695779,-37.0,-40.0,-17.0,1748,1775.84375,-1163813.946961302,
5,0.13234305381774902,0.027953147888183594,35.774146224966735,37.78060015817341,28.0,-51.0,108.0,1733,1754.421875,-582290.1481249825,
6,0.15956521034240723,0.027222156524658203,36.73478253253692,37.60218149761305,106.0,-10.0,-95.0,1691,1722.7109375,-291727.5212589739,
7,0.18678498268127441,0.027219772338867188,36.73800014014435,37.47624621377961,57.0,-129.0,-28.0,1705,1713.85546875,-146026.42673557624,
8,0.21094107627868652,0.02415609359741211,41.39742197832567,37.92528293271214,9.0,-98.0,24.0,1748,1730.927734375,-72659.83947568602,
9,0.2387409210205078,0.02779984474182129,35.97142391574686,37.69776861683005,-28.0,122.0,-70.0,1785,1757.9638671875,-35843.65564062257,
10,0.2656898498535156,0.026948928833007812,37.1072262722061,37.63786989045069,-96.0,104.0,-186.0,1874,1815.98193359375,-16845.383061304987,
11,0.29248499870300293,0.026795148849487305,37.320188278003684,37.6087664282902,-82.0,90.0,-183.0,1813,1814.490966796875,-8450.513111440307,
12,0.3160898685455322,0.023604869842529297,42.364139547098155,37.963886837680846,17.0,28.0,58.0,1837,1825.7454833984375,-3986.86259979829,
13,0.3431739807128906,0.0270841121673584,36.922015158584145,37.881659830370936,34.0,16.0,53.0,1794,1809.8727416992188,-2286.4581047125675,
14,0.37172889709472656,0.028554916381835938,35.0202391289827,37.66185547967346,-1.0,5.0,22.0,1780,1794.9363708496094,-1404.7666917925271,
15,0.39937400817871094,0.027645111083984375,36.17276114254174,37.55877872074198,6.0,20.0,27.0,1687,1740.9681854248047,-1678.4724862301948,
16,0.42690110206604004,0.0275270938873291,36.327844998570896,37.4794066414119,15.0,-64.0,23.0,1757,1748.9840927124023,-693.6359243817161,
17,0.4543781280517578,0.027477025985717773,36.39404062578635,37.41377269388183,155.0,-127.0,264.0,1738,1743.4920463562012,-446.75684129400173,
18,0.4816770553588867,0.027298927307128906,36.63147598253275,37.36943622234322,-122.0,-224.0,0.0,1715,1729.2460231781006,-484.3048485945991,
19,0.5077800750732422,0.02610301971435547,38.3097438895181,37.41777382119501,60.0,286.0,59.0,1719,1724.1230115890503,-340.28305525707447,
20,0.5332858562469482,0.025505781173706055,39.20679759578983,37.503338529830835,-72.0,155.0,-242.0,1738,1731.0615057945251,-34.123458661730666,
21,0.5605340003967285,0.027248144149780273,36.69974712784481,37.464275111120564,232.0,-128.0,-115.0,1701,1716.0307528972626,-292.87414456619393,
22,0.5905280113220215,0.02999401092529297,33.33998918953292,37.25479499397219,16.0,-94.0,58.0,1733,1724.5153764486313,-4.998443543152291,
23,0.617081880569458,0.026553869247436523,37.65929517396184,37.27220118467106,-8.0,-162.0,-39.0,1724,1724.2576882243156,-7.351400222754597,
24,0.6441841125488281,0.027102231979370117,36.89733010776336,37.25642954005768,15.0,75.0,-26.0,1649,1686.6288441121578,-697.8776415013048,
25,0.6714141368865967,0.027230024337768555,36.72416842510791,37.23484303730494,2.0,75.0,6.0,1691,1688.814422056079,-308.8070544912728,
26,0.6990962028503418,0.027682065963745117,36.12447139276701,37.19087572496216,-41.0,62.0,21.0,1677,1682.9072110280395,-261.100965142361,
27,0.727888822555542,0.028792619705200195,34.73112242785575,37.093576880609056,13.0,44.0,28.0,1635,1658.9536055140197,-546.5182854191704,
28,0.757673978805542,0.02978515625,33.57377049180328,36.95520868242228,-24.0,-33.0,-35.0,1626,1642.4768027570099,-549.8533398108655,
29,0.7836308479309082,0.02595686912536621,38.52544754801554,37.00722103599078,23.0,58.0,4.0,1733,1687.738401378505,596.9350019104377,
30,0.8089649677276611,0.02533411979675293,39.47245880348959,37.0844241676724,-160.0,-231.0,-118.0,1729,1708.3692006892525,705.6416888934905,
31,0.8373169898986816,0.028352022171020508,35.27085277966985,37.02301562488432,64.0,-90.0,-43.0,1541,1624.6846003446262,-1122.9927648936653,
32,0.8648200035095215,0.027503013610839844,36.35965186032803,37.00191932441545,160.0,173.0,181.0,1569,1596.8423001723131,-1067.6645530748606,
33,0.8930299282073975,0.028209924697875977,35.44851716939512,36.952848899747146,-124.0,101.0,-48.0,1612,1604.4211500861566,-399.5027808898563,
34,0.9206469058990479,0.02761697769165039,36.209610304401124,36.93055370321118,-95.0,43.0,-28.0,1555,1579.7105750430783,-647.1315367986904,
35,0.9481930732727051,0.027546167373657227,36.30269091286774,36.912313521967505,42.0,32.0,43.0,1546,1562.8552875215391,-629.5119149703212,
36,0.9760961532592773,0.027903079986572266,35.838337577114345,36.88161241061405,52.0,27.0,20.0,2239,1900.9276437607696,5743.2196567108385,
37,1.0033621788024902,0.02726602554321289,36.675678984277994,36.876016239878,-39.0,9.0,32.0,1874,1887.4638218803848,2624.712423762174,
