Index,Time,Difference,Hz,AveHz,0x6030 Acceleration-X,0x6030 Acceleration-Y,0x6030 Acceleration-Z,0x6030 Range,0x6030 Smoothed Range,0x6030 Velocity,
0,0.0,0.0,0,0,6.0,6.0,1010.0,1266,1280.4,,
1,0.027416229248046875,0.027416229248046875,36.474746069291776,36.474746069291776,4.0,8.0,1018.0,1289,1282.1200000000001,12.54731264783657,
2,0.05230426788330078,0.024888038635253906,40.17994405487221,38.23779742911842,3.0,5.0,1010.0,1294,1284.496,29.13135953314434,
3,0.07715821266174316,0.024853944778442383,40.2350616336515,38.88114947856315,5.0,7.0,1017.0,1284,1284.3968,22.506824003702942,
4,0.10211610794067383,0.024957895278930664,40.067481204803165,39.171097299594216,6.0,6.0,1007.0,1299,1287.31744,41.40999686416201,
5,0.1278531551361084,0.02573704719543457,38.85449610464201,39.10736496629402,5.0,6.0,1017.0,1284,1286.6539520000001,27.97209910903492,
6,0.15389633178710938,0.026043176651000977,38.39777356659617,38.987284039362464,6.0,6.0,1010.0,1280,1285.3231616,12.157801598467417,
7,0.1816861629486084,0.027789831161499023,35.98438559013032,38.52797530860958,5.0,6.0,1008.0,1284,1285.0585292800001,7.821714990276368,
8,0.21039319038391113,0.028707027435302734,34.83467601282328,38.02404434003851,4.0,7.0,1009.0,1289,1285.8468234240001,11.749366214030402,
9,0.23628520965576172,0.025892019271850586,38.62193942853986,38.089561395365735,7.0,7.0,1013.0,1261,1280.8774587392002,-28.98580739970969,
10,0.26317906379699707,0.02689385414123535,37.18321646084698,37.99694343359125,6.0,6.0,1013.0,1289,1282.5019669913602,-11.107757523268164,
11,0.28935813903808594,0.026179075241088867,38.19844630838866,38.015173986698045,5.0,8.0,1005.0,1270,1280.001573593088,-27.988434613363644,
12,0.31768012046813965,0.02832198143005371,35.3082640940812,37.773846164237675,5.0,5.0,1013.0,1313,1286.6012588744707,24.213938479884312,
13,0.3453643321990967,0.02768421173095703,36.12167143201626,37.64140876164861,6.0,8.0,1004.0,1294,1288.0810070995765,30.061346621783805,
14,0.3740882873535156,0.028723955154418945,34.81414709861633,37.42432060368123,5.0,7.0,1016.0,1270,1284.4648056796611,-1.1299163368045484,
15,0.40316224098205566,0.02907395362854004,34.39504694739432,37.205865220566714,4.0,7.0,1007.0,1270,1281.571844543729,-20.80463988691856,
16,0.43024730682373047,0.027085065841674805,36.92071512195981,37.187914360507776,4.0,6.0,1014.0,1289,1283.0574756349831,-5.673599450230604,
17,0.45713210105895996,0.026884794235229492,37.195746831850876,37.18837500280335,2.0,5.0,1015.0,1303,1287.0459805079868,25.132203938584965,
18,0.4855680465698242,0.028435945510864258,35.16675749775717,37.06998458229812,4.0,6.0,1018.0,1303,1290.2367844063897,42.547808534474704,
19,0.5138652324676514,0.02829718589782715,35.33920311407315,36.97467506949126,4.0,7.0,1014.0,1280,1288.1894275251118,19.567854692684804,
20,0.54227614402771,0.028410911560058594,35.1977442851868,36.881578177958744,6.0,7.0,1003.0,1275,1285.5515420200895,-2.9152401377270856,
21,0.5700464248657227,0.027770280838012695,36.00971865690222,36.83910482369336,6.0,8.0,1019.0,1275,1283.4412336160717,-17.53051449177724,
22,0.5968832969665527,0.026836872100830078,37.26216662816937,36.858126390547675,5.0,7.0,1013.0,1280,1282.7529868928575,-19.153524409761655,
23,0.6250591278076172,0.028175830841064453,35.4914112609792,36.79651888401671,4.0,7.0,1015.0,1294,1285.002389514286,0.6440751779197083,
24,0.6526222229003906,0.027563095092773438,36.28039582035845,36.77472074631315,4.0,5.0,1009.0,1270,1282.0019116114288,-21.256445050844288,
25,0.679563045501709,0.02694082260131836,37.11839147595533,36.788345342620794,5.0,9.0,1010.0,1299,1285.4015292891431,8.23251192532031,
26,0.7084882259368896,0.028925180435180664,34.571953742550754,36.697857562301984,6.0,6.0,1014.0,1289,1286.1212234313145,11.562256058643264,
27,0.7358682155609131,0.027379989624023438,36.52302333681644,36.69135237675586,3.0,6.0,1014.0,1289,1286.6969787450516,13.455469798897777,
28,0.7610902786254883,0.025222063064575195,39.647827278828615,36.78932813406494,6.0,6.0,1015.0,1284,1286.1575829960414,6.487201940779412,
29,0.7873201370239258,0.0262298583984375,38.124490983129725,36.83380957283799,5.0,7.0,1006.0,1289,1286.7260663968332,9.524389610132861,
30,0.8145101070404053,0.027189970016479492,36.778267846338665,36.831955479358825,3.0,7.0,1012.0,1284,1286.1808531174665,3.6091116837209345,
31,0.8443293571472168,0.029819250106811523,33.535383901943696,36.71553018687097,6.0,8.0,1004.0,1299,1288.7446824939732,20.083089827023016,
32,0.8693852424621582,0.025055885314941406,39.91078293304914,36.80761811573178,5.0,6.0,1017.0,1322,1295.3957459951787,69.15630219572611,
33,0.893273115158081,0.02388787269592285,41.86224586547962,36.9427887619343,6.0,7.0,1004.0,1280,1292.316596796143,29.54502159127478,
34,0.9167742729187012,0.023501157760620117,42.551095149689054,37.08655555064326,6.0,7.0,1015.0,1294,1292.6532774369143,26.501243269124416,
35,0.9428951740264893,0.026120901107788086,38.28351846950045,37.1197148571011,6.0,8.0,1006.0,1317,1297.5226219495316,58.484122731928686,
36,0.9691421985626221,0.026247024536132812,38.09955671826175,37.14625165779924,5.0,4.0,1017.0,1303,1298.6180975596253,55.1347252135902,
37,0.9964690208435059,0.02732682228088379,36.59408290218728,37.13110917254577,5.0,7.0,1008.0,1256,1290.0944780477002,-18.275027638345207,
38,1.0249462127685547,0.028477191925048828,35.115821905192476,37.07511626132606,6.0,7.0,1019.0,1303,1292.6755824381603,3.5074983081448714,
39,1.0527024269104004,0.027756214141845703,36.02796818361422,37.047506496647834,5.0,8.0,1010.0,1317,1297.5404659505284,37.860372326633524,
40,1.081827163696289,0.029124736785888672,34.33507424810492,36.974482932496926,5.0,8.0,1015.0,1289,1295.8323727604227,18.558796560314306,
41,1.1080901622772217,0.026262998580932617,38.07638327810812,37.0005992253748,4.0,7.0,1016.0,1303,1297.265898208338,25.763730127000912,
42,1.1364853382110596,0.02839517593383789,35.21724965994391,36.95604209563509,4.0,7.0,1007.0,1308,1299.4127185666707,35.73200580849105,
43,1.1627230644226074,0.02623772621154785,38.11305872838463,36.98215105189577,7.0,7.0,1013.0,1317,1302.9301748533367,55.39780825243784,
44,1.1914432048797607,0.02872014045715332,34.81877122056101,36.93000205111786,5.0,8.0,1003.0,1266,1295.5441398826695,-7.116285772194566,
