Index,Time,Difference,Hz,AveHz,0x6103 Linear-Acceleration-X,0x6103 Linear-Acceleration-Y,0x6103 Linear-Acceleration-Z,0x6103 Range,0x6103 Smoothed Range,0x6103 Velocity,0x6104 Linear-Acceleration-X,0x6104 Linear-Acceleration-Y,0x6104 Linear-Acceleration-Z,0x6104 Range,0x6104 Smoothed Range,0x6104 Velocity,
0,0.0,0.0,0,0,-129.0,34.0,-8.0,1256,1301.6000000000001,,0,0,0,,0,,
1,0.08703184127807617,0.08703184127807617,11.490047611481545,11.490047611481545,-18.0,-35.0,5.0,1350,1311.2800000000002,22.244732175828418,0,0,0,,0,0,
2,0.16691112518310547,0.0798792839050293,12.518890394522412,11.982424765311194,-68.0,40.0,-5.0,1355,1320.0240000000001,39.68882126260331,0,0,0,,0,0,
3,0.2513859272003174,0.08447480201721191,11.83784958497148,11.933842253665393,7.0,1.0,56.0,1377,1331.4192000000003,58.72998972821643,0,0,0,,0,0,
4,0.34874987602233887,0.09736394882202148,10.270742015897193,11.469538127502542,-99.0,11.0,-69.0,1345,1334.1353600000002,52.5633875093529,0,0,0,,0,0,
5,0.43068599700927734,0.08193612098693848,12.204629508387528,11.609386036974627,-22.0,24.0,25.0,1256,1318.5082880000002,3.906185195303024,0,0,0,,0,0,
6,0.5161418914794922,0.08545589447021484,11.701942928565849,11.624710373345849,-106.0,12.0,-26.0,1252,1305.2066304000002,-28.006099461862412,0,0,0,,0,0,
7,0.5991230010986328,0.08298110961914062,12.050935503148992,11.683744384982475,-33.0,20.0,-12.0,1238,1291.7653043200003,-54.80099030286472,0,0,0,,0,0,
8,0.6832108497619629,0.08408784866333008,11.892324704414643,11.709415918654212,-47.0,43.0,34.0,1256,1284.6122434560002,-60.85409672731765,0,0,0,,0,0,
9,0.7682650089263916,0.08505415916442871,11.757214577440903,11.714707679550587,-114.0,-36.0,-45.0,1317,1291.0897947648002,-33.45168524706517,0,0,0,,0,0,
10,0.8529601097106934,0.08469510078430176,11.807058386373042,11.72387768918267,42.0,8.0,66.0,1317,1296.2718358118402,-14.524415957055542,0,0,0,,0,0,
11,0.9338231086730957,0.08086299896240234,12.36659551131606,11.779532866380135,-129.0,18.0,-25.0,1294,1295.8174686494722,-12.743327747770447,0,0,0,,0,0,
12,1.0175318717956543,0.0837087631225586,11.946180575334662,11.793242386426101,-49.0,-15.0,6.0,1350,1306.6539749195779,15.696309943469446,0,0,0,,0,0,
13,1.1001338958740234,0.08260202407836914,12.106240871909439,11.816743442553317,-46.0,23.0,27.0,1219,1289.1231799356624,-29.889357395492965,0,0,0,,0,0,
14,1.1819977760314941,0.0818638801574707,12.215399490916292,11.844353926793659,-63.0,-57.0,-13.0,1205,1272.2985439485299,-65.01541589080848,0,0,0,,0,0,
15,1.2670059204101562,0.08500814437866211,11.763578740709578,11.83893441882591,-90.0,25.0,20.0,,1272.2985439485299,-65.01541589080848,0,0,0,,0,0,
16,1.3507840633392334,0.08377814292907715,11.936287497403178,11.844972438042298,176.0,80.0,-102.0,1369,1291.638835158824,-5.8420774787329535,0,0,0,,0,0,
17,1.4339699745178223,0.08318591117858887,12.021266411966513,11.855199412886112,-108.0,-20.0,-167.0,,1291.638835158824,-5.8420774787329535,0,0,0,,0,0,
18,1.5172119140625,0.08324193954467773,12.013175155094489,11.86386676321506,29.0,12.0,-20.0,,1291.638835158824,-5.8420774787329535,0,0,0,,0,0,
19,1.5957038402557373,0.0784919261932373,12.740163842305577,11.906971407021834,-68.0,1.0,-19.0,1284,1290.111068127059,-8.56646244249771,0,0,0,,0,0,
20,1.677196741104126,0.08149290084838867,12.271007530587527,11.924659468890736,-165.0,-4.0,53.0,1350,1302.0888545016473,22.542731406470114,0,0,0,,0,0,
21,1.7610089778900146,0.08381223678588867,11.931431952528063,11.924981793767762,9.0,5.0,69.0,,1302.0888545016473,22.542731406470114,0,0,0,,0,0,
22,1.8400189876556396,0.079010009765625,12.656624179219776,11.956398356535498,-10.0,13.0,62.0,1374,1316.4710836013178,54.44027883996952,0,0,0,,0,0,
23,1.9212398529052734,0.08122086524963379,12.31210720209003,11.971436031383435,-101.0,86.0,78.0,1378,1328.7768668810545,73.85424766113671,0,0,0,,0,0,
24,2.0066349506378174,0.08539509773254395,11.710274085427992,11.96032192720031,-89.0,36.0,-14.0,1405,1344.0214935048436,94.7871493478261,0,0,0,,0,0,
25,2.1031408309936523,0.09650588035583496,10.362062874436415,11.88698333063529,-91.0,17.0,33.0,1433,1361.8171948038748,112.70975462931105,0,0,0,,0,0,
26,2.1876919269561768,0.08455109596252441,11.827167804462642,11.884671547960979,-63.0,-7.0,44.0,,1361.8171948038748,112.70975462931105,0,0,0,,0,0,
27,2.265519857406616,0.07782793045043945,12.848857655758898,11.917794457519086,-36.0,9.0,7.0,,1361.8171948038748,112.70975462931105,0,0,0,,0,0,
28,2.3462181091308594,0.08069825172424316,12.391842185344178,11.934099345253289,-106.0,34.0,13.0,1457,1380.8537558431,137.34741573339903,0,0,0,,0,0,
29,2.4304769039154053,0.0842587947845459,11.868197290942172,11.93181467936688,-19.0,0.0,52.0,1429,1390.48300467448,132.73429756559761,0,0,0,,0,0,
30,2.5145528316497803,0.084075927734375,11.894010889292195,11.93055068177558,-71.0,18.0,-30.0,1475,1407.386403739584,146.39728056175767,0,0,0,,0,0,
31,2.599411964416504,0.08485913276672363,11.784235442860153,11.925774145984068,-79.0,23.0,-39.0,1452,1416.3091229916674,138.14730934082456,0,0,0,,0,0,
