Index,Time,Difference,Hz,AveHz,0x6829 Acceleration-X,0x6829 Acceleration-Y,0x6829 Acceleration-Z,0x6829 Range,0x6829 Smoothed Range,0x6126 Acceleration-X,0x6126 Acceleration-Y,0x6126 Acceleration-Z,0x6126 Range,0x6126 Smoothed Range,
0,0.0,0.0,0,0,186.0,110.0,827.0,339,237.29999999999998,-33.0,208.0,957.0,3556,2489.2,
1,0.045456886291503906,0.045456886291503906,21.998867093255008,21.998867093255008,173.0,191.0,737.0,382,338.59,-32.0,208.0,954.0,3584,3255.56,
2,0.09473443031311035,0.049277544021606445,20.29321914991412,21.11164856736589,105.0,192.0,729.0,368,359.17699999999996,-31.0,210.0,965.0,3542,3456.0679999999998,
3,0.14075326919555664,0.04601883888244629,21.73023101592088,21.313892154305325,113.0,226.0,693.0,335,342.25309999999996,-29.0,211.0,965.0,3519,3500.1204,
4,0.1867380142211914,0.045984745025634766,21.74634217157315,21.420384149860322,-125.0,114.0,760.0,321,327.37593,-30.0,210.0,966.0,3547,3532.9361199999994,
5,0.23392462730407715,0.04718661308288574,21.192451304853094,21.37440618212691,-69.0,161.0,1076.0,288,299.812779,-31.0,210.0,964.0,3500,3509.8808360000003,
6,0.2828226089477539,0.04889798164367676,20.450741858571476,21.214711307285853,170.0,338.0,974.0,222,245.3438337,-28.0,212.0,965.0,3561,3545.6642508,
7,0.3278162479400635,0.04499363899230957,22.225363904682673,21.353426024447238,-145.0,173.0,1188.0,297,281.50315011,-29.0,209.0,964.0,3537,3539.5992752399998,
8,0.3748161792755127,0.04699993133544922,21.276626828723902,21.343795818695206,-284.0,88.0,960.0,283,282.550945033,-29.0,209.0,963.0,3533,3534.9797825719997,
9,0.4227726459503174,0.04795646667480469,20.85224515769797,21.288037639638695,204.0,277.0,957.0,227,243.6652835099,-31.0,212.0,965.0,3519,3523.7939347716,
10,0.47167301177978516,0.04890036582946777,20.449744762387677,21.20112821860752,59.0,188.0,843.0,250,248.09958505297,-30.0,210.0,962.0,3537,3533.0381804314798,
11,0.5178313255310059,0.0461583137512207,21.66456958089276,21.242438333988662,209.0,420.0,797.0,330,305.429875515891,-29.0,209.0,964.0,3547,3542.8114541294435,
12,0.5655462741851807,0.047714948654174805,20.95779264581699,21.21842287315778,250.0,477.0,853.0,222,247.0289626547673,-30.0,209.0,961.0,3528,3532.443436238833,
13,0.6103029251098633,0.04475665092468262,22.34304800157679,21.300897415262778,72.0,649.0,940.0,241,242.8086887964302,-31.0,211.0,958.0,3523,3525.83303087165,
14,0.6574678421020508,0.0471649169921875,21.202199935296022,21.293817132164694,248.0,454.0,1044.0,175,195.34260663892906,-30.0,209.0,955.0,3528,3527.3499092614948,
15,0.7059206962585449,0.04845285415649414,20.63861907433104,21.248845769080862,364.0,374.0,1021.0,189,190.9027819916787,-29.0,210.0,954.0,3509,3514.504972778448,
16,0.7514424324035645,0.04552173614501953,21.967527706199064,21.292382902602913,88.0,-124.0,1160.0,175,179.7708345975036,-30.0,211.0,954.0,3486,3494.5514918335343,
17,0.8066675662994385,0.05522513389587402,18.107697156252833,21.0743566621712,260.0,-253.0,725.0,105,127.43125037925108,-28.0,208.0,956.0,3547,3531.2654475500603,
