Index,Time,Difference,Hz,AveHz,0x6103 Linear-Acceleration-X,0x6103 Linear-Acceleration-Y,0x6103 Linear-Acceleration-Z,0x6103 Range,0x6103 Smoothed Range,0x6103 Velocity,0x6104 Linear-Acceleration-X,0x6104 Linear-Acceleration-Y,0x6104 Linear-Acceleration-Z,0x6104 Range,0x6104 Smoothed Range,0x6104 Velocity,
0,9.5367431640625e-07,9.5367431640625e-07,1048576.0,0.0,13.0,-16.0,21.0,1303,1314.2000000000003,-587202.5599999428,0,0,0,,0,0,
1,0.0778498649597168,0.07784891128540039,12.845394797287778,12.845237438978826,12.0,28.0,0.0,1336,1318.5600000000004,-469750.84681569104,0,0,0,,0,0,
2,0.16219282150268555,0.08434295654296875,11.85635459068295,12.331001960939957,15.0,-58.0,-2.0,1317,1318.2480000000005,-375801.4172890793,0,0,0,,0,0,
3,0.24017095565795898,0.07797813415527344,12.824107819876232,12.491102397379262,18.0,28.0,-15.0,1317,1317.9984000000006,-300641.77401072584,0,0,0,,0,0,
4,0.3278520107269287,0.08768105506896973,11.40497225099997,12.200626713043528,53.0,41.0,29.0,,1317.9984000000006,-300641.77401072584,0,0,0,,0,0,
5,0.4044358730316162,0.0765838623046875,13.057581191472405,12.362899370227556,0.0,3.0,-29.0,1294,1313.1987200000005,-240525.9536508393,0,0,0,,0,0,
6,0.48405981063842773,0.07962393760681152,12.559037270149446,12.395162474006227,0.0,-19.0,-35.0,1294,1309.3589760000004,-192430.40761827223,0,0,0,,0,0,
7,0.5664718151092529,0.0824120044708252,12.13415456183949,12.357190266650672,1.0,10.0,-60.0,,1309.3589760000004,-192430.40761827223,0,0,0,,0,0,
8,0.6413078308105469,0.07483601570129395,13.36254997849531,12.474508520952918,5.0,-1.0,-44.0,1336,1314.6871808000005,-153930.08641403067,0,0,0,,0,0,
9,0.7221879959106445,0.08088016510009766,12.36397080498532,12.46212904529302,-14.0,-27.0,-45.0,1256,1302.9497446400005,-123173.09339482605,0,0,0,,0,0,
10,0.8022317886352539,0.08004379272460938,12.493161130438926,12.465225314758303,2.0,71.0,-25.0,1238,1289.9597957120004,-98570.93182086758,0,0,0,,0,0,
11,0.9019558429718018,0.09972405433654785,10.027670923057428,12.195718987480298,-9.0,-10.0,-14.0,1270,1285.9678365696004,-78864.75146721773,0,0,0,,0,0,
12,0.9826576709747314,0.08070182800292969,12.391293044361987,12.211780719217094,-37.0,-8.0,-43.0,1223,1273.3742692556802,-63123.01129038633,0,0,0,,0,0,
13,1.0641937255859375,0.08153605461120605,12.264512978563513,12.215820942603559,3.0,18.0,11.0,,1273.3742692556802,-63123.01129038633,0,0,0,,0,0,
14,1.1412327289581299,0.07703900337219238,12.980437911025145,12.267436470018762,-27.0,-18.0,-17.0,1191,1256.8994154045442,-50541.17919581064,0,0,0,,0,0,
15,1.2224187850952148,0.08118605613708496,12.31738610767681,12.270753838940427,-6.0,-7.0,30.0,1223,1250.1195323236354,-40449.64544418301,0,0,0,,0,0,
16,1.3065087795257568,0.08408999443054199,11.892021241908823,12.24637771344159,-2.0,20.0,27.0,,1250.1195323236354,-40449.64544418301,0,0,0,,0,0,
17,1.389460802078247,0.08295202255249023,12.055161154958238,12.23496191801361,-23.0,16.0,19.0,1294,1258.8956258589085,-32338.556910970663,0,0,0,,0,0,
18,1.4713189601898193,0.08185815811157227,12.2162533713134,12.233921051134804,7.0,-48.0,55.0,1299,1266.916500687127,-25851.24852094431,0,0,0,,0,0,
19,1.5522198677062988,0.08090090751647949,12.360800770946856,12.24053395739363,-6.0,35.0,0.0,1275,1268.5332005497016,-20677.00207577391,0,0,0,,0,0,
20,1.6418349742889404,0.0896151065826416,11.15883290366693,12.181492240815352,21.0,-1.0,44.0,1228,1260.4265604397615,-16559.69378909853,0,0,0,,0,0,
21,1.7235088348388672,0.08167386054992676,12.243819421131755,12.184445809332514,-1.0,-19.0,-8.0,1228,1253.9412483518092,-13263.636029297737,0,0,0,,0,0,
22,1.8025379180908203,0.07902908325195312,12.653569532268186,12.205013708283909,16.0,55.0,-5.0,1228,1248.7529986814475,-10624.03879902913,0,0,0,,0,0,
23,1.9038379192352295,0.10130000114440918,9.871668200422233,12.080860333551444,33.0,-32.0,20.0,1233,1245.602398945158,-8505.4513742691,0,0,0,,0,0,
24,1.986259937286377,0.08242201805114746,12.132680364359002,12.083010662133546,45.0,-3.0,-19.0,1228,1242.0819191561263,-6812.903670617182,0,0,0,,0,0,
25,2.0686938762664795,0.08243393898010254,12.130925834338386,12.084920000401073,-14.0,-38.0,-42.0,1209,1235.465535324901,-5466.375508803368,0,0,0,,0,0,
26,2.1503727436065674,0.08167886734008789,12.243068893650062,12.090927062437212,-3.0,15.0,-46.0,1186,1225.572428259921,-4397.324805316456,0,0,0,,0,0,
27,2.234027862548828,0.08365511894226074,11.953841111506947,12.085793759615598,22.0,55.0,-54.0,1172,1214.8579426079368,-3543.475696068233,0,0,0,,0,0,
28,2.3142526149749756,0.08022475242614746,12.464980816495139,12.09893847318944,21.0,-81.0,-303.0,1181,1208.0863540863495,-2851.6621010583435,0,0,0,,0,0,
29,2.4008119106292725,0.08655929565429688,11.552774227667356,12.079246971246016,-30.0,-42.0,-244.0,1209,1208.2690832690796,-2280.9074750480972,0,0,0,,0,0,
30,2.4799838066101074,0.07917189598083496,12.630744629913483,12.096853181072595,-4.0,37.0,-180.0,1327,1232.0152666152637,-1764.7395844823268,0,0,0,,0,0,
31,2.563642740249634,0.08365893363952637,11.953296037800913,12.092168504329658,94.0,-33.0,52.0,1494,1284.412213292211,-1286.5284245645776,0,0,0,,0,0,
32,2.6601128578186035,0.09647011756896973,10.365904232313872,12.02956480058566,-58.0,14.0,-11.0,1443,1316.1297706337687,-963.4665072745598,0,0,0,,0,0,
33,2.7449820041656494,0.0848691463470459,11.782845039006425,12.02193673762554,14.0,29.0,-169.0,1457,1344.303816507015,-704.379122490384,0,0,0,,0,0,
34,2.825591802597046,0.08060979843139648,12.405439778528374,12.032877490920686,106.0,70.0,82.0,,1344.303816507015,-704.379122490384,0,0,0,,0,0,
35,2.909304618835449,0.08371281623840332,11.945602178191315,12.030366216518768,62.0,8.0,-122.0,1607,1396.843053205612,-437.98073392285323,0,0,0,,0,0,
36,2.9906058311462402,0.08130121231079102,12.299939589797127,12.037694712245615,17.0,54.0,-37.0,1640,1445.4744425644897,-230.751956881863,0,0,0,,0,0,
37,3.0736446380615234,0.0830388069152832,12.04256223262224,12.037826215113483,-46.0,73.0,65.0,1602,1476.779554051592,-109.20281484896906,0,0,0,,0,0,
38,3.155348777770996,0.08170413970947266,12.239281920791848,12.043042679688801,-59.0,3.0,101.0,1668,1515.0236432412735,6.253786000108747,0,0,0,,0,0,
39,3.2376208305358887,0.08227205276489258,12.154795782933515,12.045882467819665,-81.0,-45.0,0.0,1705,1553.0189145930187,97.36798159960857,0,0,0,,0,0,
40,3.3151447772979736,0.07752394676208496,12.899240064091721,12.065838051453733,-69.0,-26.0,-51.0,1743,1591.015131674415,175.9188504117414,0,0,0,,0,0,
41,3.398179769515991,0.08303499221801758,12.04311547804315,12.06528282223271,-77.0,77.0,58.0,1790,1630.812105339532,236.5909902345226,0,0,0,,0,0,
42,3.4832608699798584,0.08508110046386719,11.7534916044567,12.057667102103341,22.0,-68.0,27.0,1837,1672.049684271626,286.2098997409151,0,0,0,,0,0,
43,3.5651917457580566,0.08193087577819824,12.205410847885743,12.06106236814958,116.0,-28.0,22.0,1776,1692.839747417301,279.71817224202243,0,0,0,,0,0,
44,3.649934768676758,0.08474302291870117,11.800381501133812,12.05500996280865,81.0,86.0,52.0,1743,1702.8717979338408,247.4509424603812,0,0,0,,0,0,
45,3.7339208126068115,0.08398604393005371,11.906740134501778,12.051674970735,-9.0,1.0,0.0,1762,1714.6974383470729,226.1217194331884,0,0,0,,0,0,
46,3.8162028789520264,0.08228206634521484,12.153316566024177,12.053866489569899,38.0,-10.0,5.0,1794,1730.5579506776583,219.44894099713753,0,0,0,,0,0,
47,3.9029927253723145,0.08678984642028809,11.522085142971735,12.042041404398613,38.0,72.0,92.0,1794,1743.2463605421267,204.79854055517558,0,0,0,,0,0,
48,3.984137773513794,0.08114504814147949,12.323610902990184,12.047776138440764,-6.0,13.0,4.0,1813,1757.1970884337015,198.22350091399267,0,0,0,,0,0,
49,4.066476583480835,0.08233880996704102,12.144941132866565,12.049743554174565,-7.0,39.0,-34.0,1794,1764.5576707469613,176.45756851082592,0,0,0,,0,0,
50,4.1487908363342285,0.08231425285339355,12.148564377800499,12.051704212733654,25.0,68.0,72.0,1776,1766.8461365975693,146.7263697511625,0,0,0,,0,0,
51,4.234390020370483,0.08559918403625488,11.682354350205694,12.04423771892836,-31.0,7.0,40.0,1823,1778.0769092780556,143.62146901694015,0,0,0,,0,0,
52,4.313413858413696,0.07902383804321289,12.654409413184492,12.05541636088765,15.0,7.0,-24.0,1818,1786.0615274224447,135.10530061496024,0,0,0,,0,0,
53,4.399213790893555,0.0857999324798584,11.65502082690742,12.047607258758571,14.0,3.0,-69.0,1790,1786.849221937956,109.92035968867307,0,0,0,,0,0,
54,4.4798338413238525,0.08062005043029785,12.403862248443716,12.054018499945583,2.0,74.0,-27.0,1757,1780.879377550365,73.12646226527397,0,0,0,,0,0,
55,4.564631700515747,0.08479785919189453,11.79275054264089,12.049164885260224,-32.0,19.0,23.0,1733,1771.3035020402922,35.91598758868461,0,0,0,,0,0,
56,4.653949737548828,0.08931803703308105,11.195946901851709,12.032790029549059,-18.0,-34.0,-41.0,1752,1767.442801632234,20.0879507164324,0,0,0,,0,0,
57,4.733468770980835,0.07951903343200684,12.575605573161992,12.041908958911094,56.0,59.0,-25.0,1719,1757.7542413057872,-8.297542074290206,0,0,0,,0,0,
58,4.816574811935425,0.08310604095458984,12.032819618328494,12.041752129807383,24.0,83.0,2.0,1724,1751.0033930446298,-22.884381538874983,0,0,0,,0,0,
59,4.908423900604248,0.09184908866882324,10.887424301025586,12.020151721764872,-16.0,-6.0,37.0,1799,1760.6027144357038,2.594871766206772,0,0,0,,0,0,
60,4.987214803695679,0.07879090309143066,12.691820511811857,12.030763133670956,25.0,-60.0,-34.0,1785,1765.4821715485632,14.461736187264528,0,0,0,,0,0,
61,5.063792705535889,0.07657790184020996,13.058597532309436,12.046306700768573,26.0,89.0,-12.0,1748,1761.9857372388506,2.437683260072518,0,0,0,,0,0,
62,5.1533849239349365,0.08959221839904785,11.161683658127027,12.030927422487018,-32.0,42.0,6.0,1809,1771.3885897910804,22.940479742458486,0,0,0,,0,0,
63,5.234640836715698,0.08125591278076172,12.306796709036067,12.03520966674903,-13.0,-38.0,95.0,1790,1775.1108718328644,27.51425747035296,0,0,0,,0,0,
64,5.3174707889556885,0.08282995223999023,12.072927400738024,12.035797193832657,43.0,24.0,-26.0,1738,1767.6886974662916,4.089931519631964,0,0,0,,0,0,
65,5.404331922531128,0.08686113357543945,11.512628938137142,12.02738857119589,54.0,43.0,38.0,1752,1764.5509579730335,-3.952780882378214,0,0,0,,0,0,
66,5.486865758895874,0.0825338363647461,12.116242792600211,12.028725122898074,4.0,28.0,11.0,1766,1764.840766378427,-2.4599469052860536,0,0,0,,0,0,
67,5.570127725601196,0.08326196670532227,12.010285603019248,12.028449489956452,-31.0,11.0,-21.0,1752,1762.2726131027416,-8.136808386890797,0,0,0,,0,0,
68,5.661946773529053,0.09181904792785645,10.890986375568984,12.010003399875846,21.0,81.0,-28.0,1715,1752.8180904821934,-27.103262119092552,0,0,0,,0,0,
69,5.741355895996094,0.07940912246704102,12.59301159529943,12.018067029796779,36.0,-42.0,9.0,1743,1750.854472385755,-26.628182786711996,0,0,0,,0,0,
70,5.824153661727905,0.08279776573181152,12.077620587481535,12.018913659505415,37.0,-25.0,-70.0,,1750.854472385755,-26.628182786711996,0,0,0,,0,0,
71,5.9057207107543945,0.08156704902648926,12.259852623517686,12.022241395653552,24.0,113.0,-56.0,1724,1745.483577908604,-34.471821178636475,0,0,0,,0,0,
72,5.988433837890625,0.08271312713623047,12.089979361473983,12.023177002379873,-41.0,189.0,517.0,1743,1744.9868623268835,-28.778513169213944,0,0,0,,0,0,
73,6.069403886795044,0.08097004890441895,12.350245720864631,12.02754032547136,-42.0,-12.0,686.0,1748,1745.589489861507,-21.53429090921939,0,0,0,,0,0,
74,6.16297173500061,0.0935678482055664,10.68743183879812,12.007194448051882,-17.0,-57.0,604.0,1785,1753.4715918892057,-0.37954709387906505,0,0,0,,0,0,
75,6.247503757476807,0.08453202247619629,11.829836441942389,12.004794700642233,7.0,14.0,358.0,1583,1719.3772735113648,-80.96967967697685,0,0,0,,0,0,
76,6.331435918807983,0.08393216133117676,11.914383999409154,12.003596178591426,-31.0,66.0,100.0,1377,1650.901818809092,-227.9443161129866,0,0,0,,0,0,
77,6.418357849121094,0.08692193031311035,11.504576536643837,11.996838102528686,13.0,-62.0,-132.0,1405,1601.7214550472736,-295.51530468995423,0,0,0,,0,0,
78,6.502237796783447,0.08387994766235352,11.921800476382675,11.995870104686935,17.0,-38.0,-378.0,1069,1495.177164037819,-490.4521996144374,0,0,0,,0,0,
79,6.583683729171753,0.08144593238830566,12.278084008325308,11.999361337780792,13.0,-9.0,-554.0,919,1379.9417312302553,-675.3358246409487,0,0,0,,0,0,
80,6.668836832046509,0.08515310287475586,11.74355327334121,11.996094973499282,105.0,-72.0,-659.0,798,1263.5533849842045,-813.6312086200749,0,0,0,,0,0,
81,6.751457929611206,0.08262109756469727,12.103446086720648,11.997408684832688,41.0,12.0,-776.0,635,1137.8427079873636,-955.2114472073434,0,0,0,,0,0,
82,6.831560850143433,0.08010292053222656,12.483939328999691,12.003113461000405,57.0,-6.0,-788.0,691,1048.474166389891,-987.3034480106814,0,0,0,,0,0,
83,6.92819881439209,0.09663796424865723,10.347900100905685,11.980025721488014,102.0,21.0,-590.0,841,1006.9793331119129,-875.7196363013962,0,0,0,,0,0,
84,7.012486696243286,0.08428788185119629,11.86410167199862,11.978632350917728,0.0,-49.0,-572.0,1242,1053.9834664895304,-589.0433455618693,0,0,0,,0,0,
85,7.093098878860474,0.0806121826171875,12.405072875260268,11.983478794201652,51.0,-40.0,-229.0,1327,1108.5867731916244,-335.76307667556284,0,0,0,,0,0,
86,7.176545858383179,0.08344697952270508,11.983657236244364,11.983480869078589,49.0,-12.0,14.0,1341,1155.0694185532996,-157.20404345080647,0,0,0,,0,0,
87,7.2578959465026855,0.08135008811950684,12.292549683916215,11.986945065246095,104.0,-48.0,244.0,1400,1204.0555348426396,-5.330381098883066,0,0,0,,0,0,
88,7.340503692626953,0.08260774612426758,12.105402300841025,11.988278146142768,70.0,-21.0,471.0,1522,1267.644427874112,149.68952152311718,0,0,0,,0,0,
89,7.429893732070923,0.08939003944396973,11.186928725171965,11.978637004703588,49.0,-41.0,640.0,1658,1345.7155422992896,294.42681573233534,0,0,0,,0,0,
90,7.513997793197632,0.08410406112670898,11.890032260076312,11.977645253166877,52.0,-4.0,716.0,1809,1438.3724338394318,455.8801384920048,0,0,0,,0,0,
91,7.597456693649292,0.08345890045166016,11.981945539519844,11.977692492287167,108.0,29.0,735.0,1785,1507.6979470715455,530.8350156028937,0,0,0,,0,0,
92,7.678048849105835,0.08059215545654297,12.408155537411101,11.982210820489124,118.0,0.0,721.0,1719,1549.9583576572363,529.5427620067362,0,0,0,,0,0,
93,7.762709856033325,0.08466100692749023,11.811813210023262,11.980352444542113,-5.0,27.0,533.0,1687,1577.3666861257893,488.38262085929125,0,0,0,,0,0,
94,7.845071792602539,0.08236193656921387,12.141530926238454,11.982044586084822,46.0,28.0,333.0,1546,1571.0933489006316,375.4725131014378,0,0,0,,0,0,
95,7.926634788513184,0.08156299591064453,12.260461853259281,11.984909426843842,83.0,-2.0,187.0,1350,1526.8746791205053,191.949747672929,0,0,0,,0,0,
96,8.008652687072754,0.08201789855957031,12.192460640450221,11.987034992160336,67.0,-24.0,-109.0,1341,1489.6997432964044,62.909009769020614,0,0,0,,0,0,
97,8.090117692947388,0.08146500587463379,12.275209327780525,11.989936819406271,73.0,52.0,-293.0,1172,1426.1597946371237,-105.66602627860325,0,0,0,,0,0,
98,8.176959991455078,0.08684229850769043,11.515125891231952,11.984894154112284,78.0,-16.0,-491.0,971,1335.127835709699,-294.1817144578331,0,0,0,,0,0,
99,8.256157875061035,0.07919788360595703,12.626600036124993,11.991049771352406,87.0,-15.0,-669.0,1083,1284.7022685677593,-362.68606514547406,0,0,0,,0,0,
100,8.340345859527588,0.08418798446655273,11.878179604089377,11.98991045266607,86.0,14.0,-693.0,,1284.7022685677593,-362.68606514547406,0,0,0,,0,0,
101,8.419631719589233,0.07928586006164551,12.612589422912112,11.995774086533023,34.0,-24.0,-744.0,752,1178.1618148542077,-558.899052040339,0,0,0,,0,0,
102,8.501681804656982,0.08205008506774902,12.187677796729847,11.997626157230123,39.0,-7.0,-664.0,859,1114.3294518833661,-602.7128962107765,0,0,0,,0,0,
103,8.586018800735474,0.08433699607849121,11.857192531132062,11.996246734420973,42.0,14.0,-489.0,841,1059.663561506693,-611.8071143850158,0,0,0,,0,0,
104,8.669288873672485,0.08327007293701172,12.009116417568574,11.996370350033509,-15.0,25.0,-379.0,1027,1053.1308492053545,-505.1361120178639,0,0,0,,0,0,
105,8.751498937606812,0.08221006393432617,12.163960860057886,11.99794466623261,41.0,8.0,-55.0,1238,1090.1046793642836,-314.15924503436287,0,0,0,,0,0,
106,8.837841749191284,0.08634281158447266,11.581740062074068,11.99387848392959,38.0,17.0,170.0,1424,1156.883743491427,-96.64384356566043,0,0,0,,0,0,
107,8.92388391494751,0.08604216575622559,11.622208613776612,11.990294923130381,-10.0,55.0,361.0,1616,1248.7069947931416,136.1227215922242,0,0,0,,0,0,
108,9.00464677810669,0.08076286315917969,12.38192853600359,11.9938074931028,35.0,73.0,525.0,1790,1356.9655958345134,376.98822957417724,0,0,0,,0,0,
109,9.085633754730225,0.08098697662353516,12.347664299760954,11.99696168065895,63.0,33.0,672.0,,1356.9655958345134,376.98822957417724,0,0,0,,0,0,
110,9.167141675949097,0.08150792121887207,12.268746215655705,11.999378201887714,40.0,89.0,712.0,1809,1447.3724766676107,523.4263990774018,0,0,0,,0,0,
111,9.247978925704956,0.08083724975585938,12.370534660940965,12.00262250722405,59.0,145.0,661.0,1626,1483.0979813340887,507.1298380131762,0,0,0,,0,0,
