Index Time Difference Hz AveHz Rotations RPS Pressure Acceleration-X Acceleration-Y Acceleration-Z Magnetic-X Magnetic-Y Magnetic-Z Angular-Vel-X Angular-Vel-Y Angular-Vel-Z Heading Roll Pitch Quaternion-X Quaternion-Y Quaternion-Z Quaternion-W Linear-Acceleration-X Linear-Acceleration-Y Linear-Acceleration-Z Gravity-X Gravity-Y Gravity-Z 
10 0.16253209114074707 0.017156124114990234 58.28822368603908 61.526311079947604 0 0 1.9986302521826374e-38 -36.0 -24.0 1009.0 -0.0625 2.75 -22.1875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 6.0 2.0 29.0 -42.0 -24.0 979.0 
11 0.17817211151123047 0.0156400203704834 63.93853564840927 61.73805713306963 0 0 1.9986302521826374e-38 -36.0 -23.0 1012.0 -0.0625 2.75 -22.1875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 1.0 33.0 -42.0 -24.0 979.0 
12 0.19467425346374512 0.01650214195251465 60.59819403308531 61.641433248053026 0 0 1.9986302521826374e-38 -38.0 -22.0 1012.0 1.0 2.0625 -21.0 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 3.0 1.0 32.0 -42.0 -24.0 979.0 
13 0.2119462490081787 0.017271995544433594 57.89718955331014 61.336306072103916 0 0 1.9986302521826374e-38 -36.0 -22.0 1004.0 1.0 2.0625 -21.0 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 6.0 1.0 30.0 -42.0 -24.0 979.0 
14 0.22738409042358398 0.015437841415405273 64.77589535296752 61.5698309143793 0 0 1.9986302521826374e-38 -37.0 -22.0 1013.0 1.0 2.0625 -21.0 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 2.0 33.0 -42.0 -24.0 979.0 
15 0.24386811256408691 0.01648402214050293 60.66480568130867 61.50865663528724 0 0 1.9986302521826374e-38 -39.0 -24.0 1013.0 1.375 2.0625 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 2.0 3.0 31.0 -42.0 -24.0 979.0 
16 0.26164913177490234 0.01778101921081543 56.23974577293876 61.15059465882293 0 0 1.9986302521826374e-38 -36.0 -20.0 1005.0 1.375 2.0625 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 0.0 28.0 -42.0 -24.0 979.0 
17 0.27751803398132324 0.0158689022064209 63.0163313751709 61.25728031477799 0 0 1.9986302521826374e-38 -36.0 -23.0 1011.0 1.375 2.0625 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 1.0 33.0 -42.0 -24.0 979.0 
18 0.29386305809020996 0.01634502410888672 61.18069899060622 61.25302076749765 0 0 1.9986302521826374e-38 -35.0 -22.0 1013.0 0.5625 1.25 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 6.0 1.0 33.0 -42.0 -24.0 979.0 
19 0.3109931945800781 0.017130136489868164 58.3766510320255 61.094584483287335 0 0 1.9986302521826374e-38 -36.0 -22.0 1007.0 0.5625 1.25 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 3.0 1.0 29.0 -42.0 -24.0 979.0 
20 0.32672810554504395 0.01573491096496582 63.55294937648681 61.21297696944754 0 0 1.9986302521826374e-38 -37.0 -22.0 1011.0 0.5625 1.25 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 2.0 31.0 -42.0 -24.0 979.0 
21 0.34415411949157715 0.017426013946533203 57.38546996853195 61.01917370921941 0 0 1.999311843755685e-38 -36.0 -22.0 1011.0 0.5625 2.75 -22.0625 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 3.0 28.0 -42.0 -24.0 979.0 
22 0.36202001571655273 0.017865896224975586 55.972562887836126 60.77012055937019 0 0 1.999311843755685e-38 -34.0 -21.0 1008.0 0.5625 2.75 -22.0625 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 6.0 2.0 27.0 -42.0 -24.0 979.0 
23 0.37802696228027344 0.016006946563720703 62.47287676129763 60.8422210449305 0 0 1.999311843755685e-38 -36.0 -22.0 1009.0 0.5625 2.75 -22.0625 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 7.0 0.0 34.0 -42.0 -24.0 979.0 
24 0.3964121341705322 0.01838517189025879 54.39165899394395 60.54305085846706 0 0 1.999311843755685e-38 -36.0 -22.0 1010.0 0.1875 2.0625 -21.75 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 1.0 31.0 -42.0 -24.0 979.0 
25 0.413301944732666 0.01688981056213379 59.20729521040076 60.48846447158777 0 0 1.999311843755685e-38 -36.0 -22.0 1005.0 0.1875 2.0625 -21.75 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 1.0 31.0 -42.0 -24.0 979.0 
26 0.43026304244995117 0.016961097717285156 58.958448130447 60.428150770175336 0 0 1.999311843755685e-38 -36.0 -23.0 1015.0 0.1875 2.0625 -21.75 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 0.0 36.0 -42.0 -24.0 979.0 
27 0.44617700576782227 0.015913963317871094 62.83789776472703 60.51410012386435 0 0 1.999311843755685e-38 -38.0 -22.0 1013.0 1.375 3.1875 -21.25 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 3.0 1.0 34.0 -42.0 -24.0 979.0 
28 0.46281003952026367 0.016633033752441406 60.12132331861705 60.49998403021689 0 0 1.999311843755685e-38 -35.0 -22.0 1009.0 1.375 3.1875 -21.25 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 3.0 2.0 31.0 -42.0 -24.0 979.0 
29 0.4781968593597412 0.015386819839477539 64.99068751258967 60.644480264525704 0 0 1.999311843755685e-38 -38.0 -22.0 1012.0 1.375 3.1875 -21.25 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 3.0 2.0 33.0 -42.0 -24.0 979.0 
30 0.49324727058410645 0.015050411224365234 66.44336723378639 60.82142120010885 0 0 1.999311843755685e-38 -37.0 -22.0 1014.0 0.1875 1.6875 -22.0625 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 1.0 31.0 -42.0 -24.0 979.0 
31 0.5064520835876465 0.013204813003540039 75.72996298636815 61.210134195518904 0 0 1.999311843755685e-38 -36.0 -22.0 1006.0 0.1875 1.6875 -22.0625 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 1.0 26.0 -42.0 -24.0 979.0 
32 0.5216951370239258 0.015243053436279297 65.6036537679482 61.338505439303006 0 0 1.999311843755685e-38 -38.0 -22.0 1007.0 0.1875 1.6875 -22.0625 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 0.0 33.0 -42.0 -24.0 979.0 
33 0.5399110317230225 0.01821589469909668 54.897111369972386 61.121181196625734 0 0 1.999311843755685e-38 -37.0 -21.0 1012.0 0.5625 2.5 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 2.0 34.0 -42.0 -24.0 979.0 
34 0.5552849769592285 0.015373945236206055 65.04511266535366 61.2298214624604 0 0 1.999311843755685e-38 -37.0 -21.0 1004.0 0.5625 2.5 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 3.0 25.0 -42.0 -24.0 979.0 
35 0.5726430416107178 0.017358064651489258 57.610109195796994 61.12010005666492 0 0 1.999311843755685e-38 -37.0 -23.0 1013.0 0.5625 2.5 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 0.0 34.0 -42.0 -24.0 979.0 
36 0.5898900032043457 0.01724696159362793 57.981227277125754 61.02832698374976 0 0 1.999311843755685e-38 -36.0 -21.0 1013.0 -0.0625 2.5 -23.25 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 2.0 0.0 36.0 -42.0 -24.0 979.0 
37 0.6052460670471191 0.015356063842773438 65.12085455222953 61.13216097465282 0 0 1.999311843755685e-38 -37.0 -22.0 1007.0 -0.0625 2.5 -23.25 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 1.0 27.0 -42.0 -24.0 979.0 
38 0.6223790645599365 0.017132997512817383 58.36690277062662 61.05603829535708 0 0 1.999311843755685e-38 -36.0 -22.0 1011.0 -0.0625 2.5 -23.25 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 1.0 32.0 -42.0 -24.0 979.0 
39 0.6371629238128662 0.014783859252929688 67.64133660172881 61.208834573454 0 0 1.999311843755685e-38 -36.0 -22.0 1012.0 0.1875 2.75 -22.875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 8.0 0.0 32.0 -42.0 -24.0 979.0 
40 0.6522321701049805 0.015069246292114258 66.36031959496876 61.32785506970895 0 0 1.999311843755685e-38 -33.0 -24.0 1011.0 0.1875 2.75 -22.875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 2.0 27.0 -42.0 -24.0 979.0 
41 0.667834997177124 0.015602827072143555 64.09094937579268 61.39241006132227 0 0 1.999311843755685e-38 -37.0 -21.0 1008.0 0.1875 2.75 -22.875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 6.0 1.0 31.0 -42.0 -24.0 979.0 
42 0.6833560466766357 0.015521049499511719 64.42863287250384 61.461371717216124 0 0 1.999311843755685e-38 -35.0 -22.0 1011.0 0.1875 2.75 -22.875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 6.0 1.0 31.0 -42.0 -24.0 979.0 
43 0.6988570690155029 0.015501022338867188 64.5118740002461 61.5290334840215 0 0 1.999311843755685e-38 -38.0 -22.0 1012.0 -0.0625 3.1875 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 1.0 26.0 -42.0 -24.0 979.0 
44 0.717303991317749 0.018446922302246094 54.209584862741046 61.340799065077306 0 0 1.999311843755685e-38 -38.0 -22.0 1008.0 -0.0625 3.1875 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 2.0 33.0 -42.0 -24.0 979.0 
45 0.7314960956573486 0.01419210433959961 70.46171420891712 61.51775828627135 0 0 2.0004956606983466e-38 -36.0 -22.0 1012.0 -0.0625 3.1875 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 2.0 33.0 -42.0 -24.0 979.0 
46 0.7483921051025391 0.01689600944519043 59.18557297472731 61.46510590687942 0 0 2.0004956606983466e-38 -37.0 -21.0 1007.0 -0.875 2.0625 -23.25 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 1.0 28.0 -42.0 -24.0 979.0 
47 0.7649152278900146 0.016523122787475586 60.52124727645268 61.44471738345104 0 0 2.0004956606983466e-38 -35.0 -22.0 1008.0 -0.875 2.0625 -23.25 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 6.0 2.0 29.0 -42.0 -24.0 979.0 
48 0.7804698944091797 0.015554666519165039 64.2893885746693 61.50141132136337 0 0 2.0004956606983466e-38 -36.0 -22.0 1010.0 -0.875 2.0625 -23.25 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 1.0 31.0 -42.0 -24.0 979.0 
49 0.7947912216186523 0.014321327209472656 69.82593061197309 61.6514106688393 0 0 2.0004956606983466e-38 -38.0 -22.0 1009.0 -0.875 2.0625 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 3.0 1.0 30.0 -42.0 -24.0 979.0 
50 0.8119070529937744 0.01711583137512207 58.425441223585786 61.58340393230134 0 0 2.0004956606983466e-38 -37.0 -22.0 1007.0 -0.875 2.0625 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 0.0 31.0 -42.0 -24.0 979.0 
51 0.827578067779541 0.0156710147857666 63.81207686105068 61.62560607343925 0 0 2.0004956606983466e-38 -37.0 -22.0 1012.0 -0.875 2.0625 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 1.0 33.0 -42.0 -24.0 979.0 
52 0.8427901268005371 0.015212059020996094 65.73732054416651 61.69982104252489 0 0 2.0004956606983466e-38 -36.0 -22.0 1015.0 -0.5 2.75 -23.6875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 1.0 34.0 -42.0 -24.0 979.0 
53 0.8579449653625488 0.015154838562011719 65.9855263985904 61.77552423494129 0 0 2.0004956606983466e-38 -36.0 -21.0 1007.0 -0.5 2.75 -23.6875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 0.0 31.0 -42.0 -24.0 979.0 
54 0.8732900619506836 0.015345096588134766 65.1673969112209 61.83512483742141 0 0 2.0004956606983466e-38 -35.0 -22.0 1011.0 -0.5 2.75 -23.6875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 6.0 1.0 32.0 -42.0 -24.0 979.0 
55 0.8881230354309082 0.01483297348022461 67.41736586620375 61.928356551763756 0 0 2.0004956606983466e-38 -38.0 -22.0 1012.0 0.5625 2.5 -22.875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 6.0 0.0 29.0 -42.0 -24.0 979.0 
56 0.9021310806274414 0.014008045196533203 71.38754808183273 62.07523629609505 0 0 2.0004956606983466e-38 -35.0 -24.0 1009.0 0.5625 2.5 -22.875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 1.0 27.0 -42.0 -24.0 979.0 
57 0.9198119640350342 0.017680883407592773 56.558259954961635 61.969187430387635 0 0 2.0004956606983466e-38 -36.0 -22.0 1007.0 0.5625 2.5 -22.875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 6.0 2.0 32.0 -42.0 -24.0 979.0 
58 0.9361939430236816 0.01638197898864746 61.04268603280406 61.95297505629435 0 0 2.0004956606983466e-38 -36.0 -22.0 1013.0 0.5625 2.75 -23.6875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 6.0 2.0 32.0 -42.0 -24.0 979.0 
59 0.9509701728820801 0.014776229858398438 67.67626177875306 62.04190381827672 0 0 2.0004956606983466e-38 -35.0 -22.0 1012.0 0.5625 2.75 -23.6875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 1.0 27.0 -42.0 -24.0 979.0 
60 0.9678630828857422 0.01689291000366211 59.19643209981088 61.99223946129486 0 0 2.0004956606983466e-38 -35.0 -22.0 1011.0 0.5625 2.75 -23.6875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 1.0 32.0 -42.0 -24.0 979.0 
61 0.9823250770568848 0.014461994171142578 69.1467572290547 62.097569760471046 0 0 2.0004956606983466e-38 -37.0 -22.0 1012.0 0.5625 2.75 -23.6875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 1.0 32.0 -42.0 -24.0 979.0 
62 0.9990131855010986 0.016688108444213867 59.922908779198515 62.061242934347455 0 0 2.0004956606983466e-38 -35.0 -22.0 1006.0 -0.5 1.25 -23.25 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 3.0 1.0 26.0 -42.0 -24.0 979.0 
63 1.0156090259552002 0.016595840454101562 60.25606252154925 62.03174488405838 0 0 2.0004956606983466e-38 -36.0 -23.0 1007.0 -0.5 1.25 -23.25 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 0.0 28.0 -42.0 -24.0 979.0 
64 1.0328621864318848 0.01725316047668457 57.96039521868307 61.96373615060278 0 0 2.0004956606983466e-38 -35.0 -22.0 1011.0 -0.5 1.25 -23.25 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 6.0 1.0 31.0 -42.0 -24.0 979.0 
65 1.0503499507904053 0.017487764358520508 57.18283821183656 61.88413675945474 0 0 2.0004956606983466e-38 -37.0 -23.0 1012.0 0.1875 2.5 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 2.0 25.0 -42.0 -24.0 979.0 
66 1.0642380714416504 0.013888120651245117 72.00398276424438 62.01619897942039 0 0 2.0004956606983466e-38 -35.0 -23.0 1009.0 0.1875 2.5 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 6.0 0.0 29.0 -42.0 -24.0 979.0 
67 1.0799169540405273 0.015678882598876953 63.780055351114626 62.041807705044704 0 0 2.0004956606983466e-38 -38.0 -21.0 1012.0 0.1875 2.5 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 3.0 2.0 33.0 -42.0 -24.0 979.0 
68 1.0978212356567383 0.017904281616210938 55.852562053904336 61.94086777645639 0 0 2.0004956606983466e-38 -35.0 -22.0 1011.0 -0.0625 2.75 -23.25 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 1.0 26.0 -42.0 -24.0 979.0 
69 1.1133019924163818 0.015480756759643555 64.59632532996565 61.97779261154288 0 0 2.0021817030106223e-38 -39.0 -22.0 1006.0 -0.0625 2.75 -23.25 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 2.0 1.0 29.0 -42.0 -24.0 979.0 
70 1.1308798789978027 0.0175778865814209 56.88966050429286 61.89870498185423 0 0 2.0021817030106223e-38 -37.0 -24.0 1012.0 -0.0625 2.75 -23.25 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 0.0 33.0 -42.0 -24.0 979.0 
71 1.1485302448272705 0.017650365829467773 56.65604949278005 61.81813697964725 0 0 2.0021817030106223e-38 -38.0 -22.0 1010.0 -0.5 1.6875 -24.0625 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 6.0 1.0 27.0 -42.0 -24.0 979.0 
72 1.1650400161743164 0.0165097713470459 60.57019076638699 61.800452345344304 0 0 2.0021817030106223e-38 -37.0 -21.0 1009.0 -0.5 1.6875 -24.0625 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 2.0 30.0 -42.0 -24.0 979.0 
73 1.181946039199829 0.016906023025512695 59.150516859637 61.762548863415624 0 0 2.0021817030106223e-38 -36.0 -23.0 1009.0 -0.5 1.6875 -24.0625 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 5.0 0.0 30.0 -42.0 -24.0 979.0 
74 1.1983730792999268 0.016427040100097656 60.87523947750363 61.75038581743658 0 0 2.0021817030106223e-38 -34.0 -21.0 1013.0 -1.1875 2.5 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 3.0 1.0 28.0 -42.0 -24.0 979.0 
75 1.215935230255127 0.017562150955200195 56.940633442391494 61.68091698787569 0 0 2.0021817030106223e-38 -37.0 -23.0 1011.0 -1.1875 2.5 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 0.0 31.0 -42.0 -24.0 979.0 
76 1.2316811084747314 0.015745878219604492 63.50868373635359 61.704283257308056 0 0 2.0021817030106223e-38 -34.0 -23.0 1013.0 -1.1875 2.5 -22.5 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 7.0 0.0 33.0 -42.0 -24.0 979.0 
77 1.2510161399841309 0.019335031509399414 51.71959505283796 61.549965295393186 0 0 2.0021817030106223e-38 -36.0 -23.0 1013.0 0.1875 3.875 -22.875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 1.0 26.0 -42.0 -24.0 979.0 
78 1.2670681476593018 0.0160520076751709 62.29750323050188 61.55943557107963 0 0 2.0021817030106223e-38 -37.0 -25.0 1010.0 0.1875 3.875 -22.875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 -1.0 30.0 -42.0 -24.0 979.0 
79 1.282292127609253 0.015223979949951172 65.68584583581296 61.60842626967551 0 0 2.0021817030106223e-38 -35.0 -23.0 1009.0 0.1875 3.875 -22.875 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 6.0 0.0 29.0 -42.0 -24.0 979.0 
80 1.2984340190887451 0.016141891479492188 61.95060853125369 61.61268021623837 0 0 2.0021817030106223e-38 -38.0 -21.0 1010.0 -0.0625 2.5 -23.25 0.0 0.0 0.0 359.25 -2.4375 1.375 -0.01251220703125 0.02142333984375 0.00634765625 0.99969482421875 4.0 1.0 25.0 -42.0 -24.0 979.0 
