Index,Time,Difference,Hz,AveHz,Position-X,Position-Y,Position-Z
0,4.291534423828125e-06,4.291534423828125e-06,233016.88888888888,0.0,1969,5720,2468,
1,0.05424213409423828,0.05423784255981445,18.43731153017715,18.435852805176083,1959,5772,2499,
2,0.10850000381469727,0.054257869720458984,18.430506121085887,18.433179075419375,1993,5763,2556,
3,0.1588912010192871,0.050391197204589844,19.844735895834518,18.88084412953643,1989,5728,2565,
4,0.21309208869934082,0.05420088768005371,18.449882332240968,18.771227146042676,2036,5778,2602,
5,0.26334118843078613,0.05024909973144531,19.900854052002277,18.98677540643874,2048,5780,2519,
6,0.3163731098175049,0.05303192138671875,18.856567400374047,18.964949339281745,2228,5778,2600,
7,0.37966227531433105,0.06328916549682617,15.800492740738509,18.43743889014135,2120,5732,2603,
8,0.4305579662322998,0.05089569091796875,19.64802878129216,18.580541129005017,2070,5764,2547,
9,0.48337316513061523,0.05281519889831543,18.933943653706386,18.619155239137147,2177,5798,2624,
10,0.5388779640197754,0.055504798889160156,18.01646019827838,18.557077237682382,2215,5776,2681,
11,0.592648983001709,0.053771018981933594,18.597378642498626,18.560733782560597,2166,5781,2632,
12,0.6444129943847656,0.05176401138305664,19.318441003343864,18.621598423006116,2168,5789,2659,
13,0.6967201232910156,0.05230712890625,19.117852975495914,18.658855350113065,2291,5763,2704,
14,0.7457842826843262,0.04906415939331055,20.38147626220905,18.772184296522493,2273,5768,2686,
15,0.7960200309753418,0.050235748291015625,19.906143215126434,18.84374691126919,2213,5799,2688,
16,0.8450391292572021,0.04901909828186035,20.400212061225382,18.934034467805247,2250,5794,2675,
17,0.9012401103973389,0.05620098114013672,17.79328367073357,18.862897693828828,2203,5796,2592,
18,0.9556601047515869,0.05441999435424805,18.375599113268553,18.835148512010864,2178,5799,2596,
19,1.0102732181549072,0.05461311340332031,18.31062061257989,18.806793705469378,968,2378,-2093,
20,1.0621082782745361,0.051835060119628906,19.29196180523614,18.830471816387025,2326,5776,2745,
21,1.1140470504760742,0.051938772201538086,19.253439340454538,18.850191283237013,2200,5785,2674,
22,1.1653871536254883,0.05134010314941406,19.47795073745217,18.87784667229134,2281,5785,2699,
23,1.2148990631103516,0.04951190948486328,20.19716085289982,18.931613908003207,2273,5770,2695,
24,1.2643179893493652,0.04941892623901367,20.23516243885024,18.98256625483176,2191,5810,2665,
25,1.3160691261291504,0.051751136779785156,19.32324702847139,18.995962676771025,2256,5773,2752,
26,1.3777899742126465,0.061720848083496094,16.201980871150667,18.87080069286902,2297,5816,2703,
27,1.4276700019836426,0.049880027770996094,20.048104315240042,18.911933403717583,2271,5812,2713,
28,1.4781923294067383,0.0505223274230957,19.793229073268336,18.942054726557537,2197,5823,2643,
29,1.53056001663208,0.0523676872253418,19.095744971454067,18.947313195736704,2230,5812,2641,
30,1.5811271667480469,0.0505671501159668,19.775684366365855,18.97380592207642,2183,5786,2678,
31,1.6341912746429443,0.05306410789489746,18.845129781144554,18.969627656819558,2197,5807,2712,
32,1.6857731342315674,0.05158185958862305,19.386660503813264,18.982388169679005,2197,5827,2655,
33,1.7457292079925537,0.05995607376098633,16.67887733920803,18.903275404292117,2142,5833,2671,
34,1.794964075088501,0.049234867095947266,20.310809371156285,18.941883278819173,2154,5795,2624,
35,1.8516333103179932,0.05666923522949219,17.646258961327455,18.902230698144667,2195,5827,2665,
36,1.9080042839050293,0.05637097358703613,17.739626200636955,18.86788216550561,2143,5822,2664,
37,1.9577882289886475,0.049783945083618164,20.086797025032446,18.898877545664593,2122,5824,2586,
38,2.009938955307007,0.052150726318359375,19.175188354911857,18.906046822798015,1757,5982,2702,
39,2.0608911514282227,0.05095219612121582,19.626239419023065,18.923852418393142,2068,5787,2562,
40,2.115983247756958,0.05509209632873535,18.151424008863,18.903741342187793,2121,5786,2591,
41,2.1661083698272705,0.0501251220703125,19.950076103500763,18.92795419246241,1880,5949,2740,
42,2.219583034515381,0.05347466468811035,18.70044451578098,18.92247298113368,2054,5845,2565,
43,2.276116132736206,0.056533098220825195,17.68875280979432,18.89183042181071,2055,5858,2625,
44,2.3290140628814697,0.05289793014526367,18.904331365213864,18.892114350551815,3273,5430,413,
45,2.381521224975586,0.05250716209411621,19.045020909862824,18.895485594700638,2154,5834,2627,
46,2.434404134750366,0.05288290977478027,18.90970077589977,18.895794393118308,2144,5824,2622,
47,2.4864189624786377,0.052014827728271484,19.225287166652915,18.90268724187459,2142,5804,2647,
48,2.5416791439056396,0.05526018142700195,18.096212755308958,18.885153192956288,1893,5942,2720,
49,2.59403920173645,0.05236005783081055,19.098527416284938,18.88946010037142,2191,5841,2564,
50,2.642852306365967,0.0488131046295166,20.486301938584624,18.918953541052055,2123,5810,2560,
