Index Time Difference Hz AveHz Pressure Acceleration-X Acceleration-Y Acceleration-Z Magnetic-X Magnetic-Y Magnetic-Z Angular-Vel-X Angular-Vel-Y Angular-Vel-Z Heading Roll Pitch Quaternion-X Quaternion-Y Quaternion-Z Quaternion-W Linear-Acceleration-X Linear-Acceleration-Y Linear-Acceleration-Z Gravity-X Gravity-Y Gravity-Z Position-X Position-Y Position-Z
16 1.087913990020752 0.06725525856018066 14.868725827664319 14.707044993230394 2.7076582536792793e-38 157.0 -153.0 923.0 -33.0625 -0.25 -33.1875 0.0625 -0.0625 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -3.0 4.0 -24.0 161.0 -160.0 953.0 2469 2680 1453 
17 1.1547164916992188 0.0668025016784668 14.969499268353617 14.722228462316073 2.7076582536792793e-38 158.0 -161.0 928.0 -33.0625 -0.25 -33.5625 0.0625 -0.0625 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -3.0 -1.0 -25.0 161.0 -160.0 953.0 2513 2678 1397 
18 1.2224335670471191 0.06771707534790039 14.76732411821453 14.724726549746473 2.7076582536792793e-38 153.0 -156.0 934.0 -33.875 -0.6875 -34.0 0.0625 -0.125 -0.125 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -7.0 3.0 -19.0 161.0 -160.0 953.0 2515 2671 1406 
19 1.2892274856567383 0.06679391860961914 14.971422860283987 14.737507702390719 2.7063668170145575e-38 158.0 -159.0 924.0 -32.75 -1.0625 -33.1875 0.0625 -0.0625 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -3.0 0.0 -29.0 161.0 -160.0 953.0 2479 2672 1468 
20 1.3555824756622314 0.06635499000549316 15.070456644138075 14.753805363432104 2.7063668170145575e-38 159.0 -156.0 932.0 -32.75 0.0 -34.375 0.25 0.0625 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -2.0 3.0 -21.0 161.0 -160.0 953.0 2466 2670 1480 
21 1.4273815155029297 0.07179903984069824 13.927762853357331 14.71225441265489 2.7063668170145575e-38 154.0 -159.0 925.0 -33.5 0.375 -34.0625 0.0625 -0.0625 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -7.0 0.0 -28.0 161.0 -160.0 953.0 2461 2677 1504 
22 1.503429651260376 0.07604813575744629 13.149566258790038 14.633208798001725 2.7063668170145575e-38 159.0 -155.0 933.0 -33.5 -0.25 -34.375 0.1875 0.0 -0.125 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -2.0 4.0 -20.0 161.0 -160.0 953.0 2460 2656 1532 
23 1.574509620666504 0.07107996940612793 14.068661091936095 14.607722746250287 2.7063668170145575e-38 155.0 -160.0 926.0 -32.75 0.0 -33.1875 0.0 0.0625 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -6.0 0.0 -27.0 161.0 -160.0 953.0 2482 2658 1466 
24 1.647106647491455 0.07259702682495117 13.774668794787418 14.57100548804901 2.7060080846076904e-38 159.0 -156.0 932.0 -33.5 0.375 -33.5625 0.0625 0.0 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -2.0 3.0 -20.0 161.0 -160.0 953.0 2490 2667 1470 
25 1.7225258350372314 0.07541918754577637 13.259225305139237 14.513570415888502 2.7060080846076904e-38 158.0 -159.0 932.0 -33.0625 -0.6875 -32.375 0.0625 0.0625 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -3.0 0.0 -20.0 161.0 -160.0 953.0 2483 2661 1473 
26 1.79526686668396 0.07274103164672852 13.747399196323805 14.482526515973994 2.7060080846076904e-38 155.0 -157.0 926.0 -33.5 0.0 -33.5625 -0.125 -0.0625 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -6.0 2.0 -27.0 161.0 -160.0 953.0 2480 2666 1459 
27 1.8787047863006592 0.08343791961669922 11.984958452869439 14.37160334975537 2.7060080846076904e-38 158.0 -157.0 922.0 -33.5 -1.0625 -32.75 0.125 0.0625 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -3.0 2.0 -18.0 161.0 -160.0 953.0 2470 2675 1516 
28 1.9489576816558838 0.07025289535522461 14.234288778329068 14.366653654691204 2.7060080846076904e-38 155.0 -156.0 928.0 -34.25 -0.6875 -32.75 -0.125 0.1875 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -6.0 0.0 -23.0 161.0 -160.0 953.0 2468 2689 1538 
29 2.0317163467407227 0.08275866508483887 12.083326851331691 14.2736460463695 2.7055058592380764e-38 158.0 -155.0 933.0 -33.0625 0.0 -33.1875 0.125 -0.0625 0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -1.0 1.0 -29.0 161.0 -160.0 953.0 2503 2688 1474 
30 2.1000282764434814 0.06831192970275879 14.638731541492596 14.285521931545953 2.7055058592380764e-38 156.0 -158.0 923.0 -33.0625 -0.6875 -33.1875 -0.125 0.0625 -0.25 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -5.0 1.0 -30.0 161.0 -160.0 953.0 2505 2682 1495 
31 2.1682486534118652 0.06822037696838379 14.658376931330098 14.297253200743235 2.7055058592380764e-38 158.0 -159.0 930.0 -34.5625 -0.25 -33.5625 0.0625 0.0 -0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -3.0 2.0 -16.0 161.0 -160.0 953.0 2522 2683 1480 
32 2.235931634902954 0.06768298149108887 14.77476284243861 14.311707701827338 2.7055058592380764e-38 160.0 -158.0 930.0 -33.5 -1.75 -32.375 0.0 0.125 -0.125 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -4.0 2.0 -31.0 161.0 -160.0 953.0 2533 2680 1432 
33 2.3074586391448975 0.07152700424194336 13.98073371865896 14.301448112729425 2.7055058592380764e-38 155.0 -156.0 930.0 -33.875 -0.25 -32.375 0.0625 0.0 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -6.0 3.0 -23.0 161.0 -160.0 953.0 2539 2671 1393 
34 2.3777904510498047 0.07033181190490723 14.218317044811233 14.29898920865329 2.7055058592380764e-38 159.0 -160.0 932.0 -32.75 -1.375 -34.0 0.0625 -0.0625 0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -3.0 3.0 -22.0 161.0 -160.0 953.0 2533 2669 1402 
35 2.443131446838379 0.06534099578857422 15.304327519521273 14.325876753497235 2.7060080846076904e-38 157.0 -158.0 919.0 -33.5 -0.6875 -33.5625 0.0 0.125 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -4.0 2.0 -27.0 161.0 -160.0 953.0 2495 2670 1447 
36 2.5103094577789307 0.06717801094055176 14.885823292460028 14.340861397961687 2.7060080846076904e-38 157.0 -157.0 932.0 -34.25 -0.25 -33.5625 0.125 -0.0625 -0.125 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -4.0 2.0 -20.0 161.0 -160.0 953.0 2503 2667 1429 
37 2.5771098136901855 0.06680035591125488 14.969980119993862 14.357168562801515 2.7060080846076904e-38 158.0 -160.0 931.0 -32.0 -0.6875 -34.0 -0.0625 0.0 -0.125 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -3.0 2.0 -18.0 161.0 -160.0 953.0 2501 2662 1442 
38 2.644296407699585 0.06718659400939941 14.883921632641474 14.3705523667289 2.7060080846076904e-38 158.0 -156.0 923.0 -33.875 -0.6875 -34.0 -0.125 0.0625 -0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -4.0 2.0 -29.0 161.0 -160.0 953.0 2526 2668 1424 
39 2.7145566940307617 0.07026028633117676 14.232791413437035 14.3669867296417 2.7060080846076904e-38 158.0 -159.0 930.0 -33.875 -0.25 -34.0 -0.1875 0.0 -0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -3.0 0.0 -22.0 161.0 -160.0 953.0 2483 2673 1487 
40 2.783405303955078 0.0688486099243164 14.524621500699514 14.370885886853065 2.7073712677537856e-38 159.0 -158.0 934.0 -34.5625 -0.6875 -34.0 0.0 0.0625 -0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -2.0 1.0 -19.0 161.0 -160.0 953.0 2490 2672 1485 
41 2.860602378845215 0.07719707489013672 12.953858697666375 14.332645565564805 2.7073712677537856e-38 156.0 -158.0 928.0 -33.5 -1.0625 -33.5625 0.25 0.0 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -5.0 1.0 -25.0 161.0 -160.0 953.0 2498 2675 1466 
42 2.95074462890625 0.09014225006103516 11.093577088689287 14.233695314923985 2.7073712677537856e-38 159.0 -159.0 926.0 -33.5 -1.375 -34.375 0.0 0.125 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -2.0 0.0 -27.0 161.0 -160.0 953.0 2485 2673 1471 
43 3.0352165699005127 0.0844719409942627 11.838250527094194 14.167028615493306 2.7073712677537856e-38 156.0 -157.0 930.0 -33.875 -0.25 -35.25 0.0 -0.125 -0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -5.0 2.0 -23.0 161.0 -160.0 953.0 2496 2685 1506 
44 3.1127114295959473 0.07749485969543457 12.904081689161542 14.135585965870122 2.7073712677537856e-38 159.0 -158.0 928.0 -34.25 0.375 -34.0 0.1875 -0.0625 -0.125 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -2.0 1.0 -25.0 161.0 -160.0 953.0 2470 2696 1552 
45 3.185246467590332 0.07253503799438477 13.786440700250465 14.12763516351779 2.706295070533184e-38 158.0 -159.0 932.0 -32.75 -1.375 -34.875 0.1875 -0.125 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -3.0 0.0 -21.0 161.0 -160.0 953.0 2503 2694 1515 
46 3.2625961303710938 0.07734966278076172 12.928304585300898 14.099201421773241 2.706295070533184e-38 159.0 -157.0 929.0 -33.0625 -2.5625 -33.1875 0.0 -0.0625 -0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -2.0 2.0 -24.0 161.0 -160.0 953.0 2533 2680 1438 
47 3.3388192653656006 0.07622313499450684 13.119376421240965 14.07683263587899 2.706295070533184e-38 158.0 -156.0 921.0 -33.0625 -1.375 -33.5625 -0.0625 0.0625 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -3.0 3.0 -32.0 161.0 -160.0 953.0 2500 2677 1483 
48 3.4042258262634277 0.06540656089782715 15.288986093644631 14.100122156903476 2.706295070533184e-38 156.0 -158.0 922.0 -34.25 -0.6875 -33.1875 0.1875 -0.1875 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -5.0 1.0 -31.0 161.0 -160.0 953.0 2523 2665 1394 
49 3.468416929244995 0.06419110298156738 15.578482897967218 14.1274826526309 2.706295070533184e-38 159.0 -157.0 933.0 -33.5 -0.25 -33.1875 -0.0625 0.0625 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -2.0 2.0 -20.0 161.0 -160.0 953.0 2533 2662 1369 
50 3.5371668338775635 0.06874990463256836 14.545474722393692 14.135606927306927 2.7065103099773044e-38 158.0 -158.0 930.0 -33.875 -0.25 -33.5625 0.0625 0.0625 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -2.0 0.0 -27.0 161.0 -160.0 953.0 2574 2651 1311 
51 3.605891227722168 0.06872439384460449 14.550874064617295 14.14352147061756 2.7065103099773044e-38 157.0 -156.0 919.0 -33.875 -0.25 -33.5625 0.0625 0.0 -0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -3.0 3.0 -27.0 161.0 -160.0 953.0 2547 2655 1353 
52 3.682429552078247 0.0765383243560791 13.065350050619111 14.121111962794465 2.7065103099773044e-38 157.0 -158.0 930.0 -33.5 -1.0625 -33.1875 -0.0625 0.0625 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -2.0 1.0 -26.0 161.0 -160.0 953.0 2483 2662 1409 
53 3.754413366317749 0.07198381423950195 13.892011844118679 14.116719398956675 2.7065103099773044e-38 157.0 -159.0 921.0 -33.5 -0.25 -33.5625 -0.0625 -0.125 0.1875 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -5.0 3.0 -26.0 161.0 -160.0 953.0 2467 2634 1319 
54 3.8299548625946045 0.07554149627685547 13.237757382181767 14.099382874558913 2.7065103099773044e-38 158.0 -159.0 933.0 -32.375 -0.6875 -32.75 -0.0625 0.0625 -0.125 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -3.0 1.0 -25.0 161.0 -160.0 953.0 2369 2627 1319 
55 3.9085018634796143 0.07854700088500977 12.731230839277584 14.071887879576257 2.7062233240518107e-38 157.0 -156.0 926.0 -32.375 -1.375 -33.1875 0.125 0.0 -0.125 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -4.0 3.0 -27.0 161.0 -160.0 953.0 2373 2607 1271 
56 3.9862778186798096 0.07777595520019531 12.857444147436055 14.048192962764018 2.7062233240518107e-38 158.0 -159.0 930.0 -33.5 -0.25 -33.5625 0.0625 -0.0625 0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -3.0 0.0 -20.0 161.0 -160.0 953.0 2330 2608 1327 
57 4.057222843170166 0.07094502449035645 14.095421168484197 14.049018800126413 2.7062233240518107e-38 157.0 -160.0 923.0 -33.0625 0.0 -34.0 -0.0625 -0.0625 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -4.0 5.0 -27.0 161.0 -160.0 953.0 2332 2621 1333 
58 4.129786014556885 0.07256317138671875 13.78109557354642 14.044311205364776 2.7062233240518107e-38 157.0 -159.0 930.0 -32.75 -0.25 -32.75 -0.1875 -0.125 -0.125 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -3.0 1.0 -21.0 161.0 -160.0 953.0 2367 2628 1343 
59 4.201349258422852 0.0715632438659668 13.973653875625503 14.04310767111708 2.7062233240518107e-38 160.0 -158.0 919.0 -33.5 -0.6875 -34.0625 -0.0625 0.0625 -0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -3.0 3.0 -27.0 161.0 -160.0 953.0 2410 2639 1305 
60 4.2770631313323975 0.0757138729095459 13.207619179574705 14.028317599630265 2.7062233240518107e-38 156.0 -158.0 930.0 -32.75 -1.0625 -33.1875 -0.0625 -0.0625 0.125 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -4.0 1.0 -22.0 161.0 -160.0 953.0 2482 2655 1347 
61 4.351014852523804 0.07395172119140625 13.522335706179717 14.019717713585138 2.7053623662753295e-38 161.0 -157.0 922.0 -33.875 -0.25 -34.0625 -0.0625 0.0 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 0.0 2.0 -31.0 161.0 -160.0 953.0 2505 2657 1353 
62 4.422207832336426 0.07119297981262207 14.04632876207699 14.020146123987793 2.7053623662753295e-38 157.0 -157.0 930.0 -33.5 -0.6875 -34.0 -0.125 0.1875 -0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -4.0 2.0 -23.0 161.0 -160.0 953.0 2501 2672 1416 
63 4.491410970687866 0.06920313835144043 14.450211707475049 14.026772524526175 2.7053623662753295e-38 159.0 -155.0 929.0 -33.5 0.0 -33.5625 -0.125 0.0 -0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -2.0 4.0 -24.0 161.0 -160.0 953.0 2527 2675 1436 
64 4.5536112785339355 0.062200307846069336 16.077090847761674 14.054778962293245 2.7053623662753295e-38 159.0 -159.0 919.0 -33.0625 -1.0625 -33.5625 0.0 -0.0625 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -2.0 0.0 -33.0 161.0 -160.0 953.0 2555 2678 1469 
65 4.617783784866333 0.06417250633239746 15.582997410452558 14.076016337755298 2.7053623662753295e-38 156.0 -158.0 931.0 -33.875 -1.375 -34.0625 -0.0625 0.0625 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -5.0 1.0 -22.0 161.0 -160.0 953.0 2550 2700 1564 
68 4.7693939208984375 0.04028487205505371 24.823214000366935 14.257576775539324 2.705649352200823e-38 157.0 -158.0 930.0 -33.0625 -2.1875 -33.5625 0.0625 -0.125 0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -4.0 1.0 -23.0 161.0 -160.0 953.0 2520 2685 1486 
71 4.910123109817505 0.036062002182006836 27.73001884235232 14.459922574657984 2.705649352200823e-38 159.0 -157.0 927.0 -33.0625 -1.375 -34.0 -0.125 -0.0625 0.125 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -2.0 2.0 -26.0 161.0 -160.0 953.0 2532 2685 1491 
72 4.976335763931274 0.06621265411376953 15.102853274568265 14.468477091489591 2.705649352200823e-38 157.0 -158.0 923.0 -32.75 -1.0625 -33.5625 -0.125 0.0 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -4.0 2.0 -23.0 161.0 -160.0 953.0 2501 2695 1551 
73 5.0490429401397705 0.0727071762084961 13.753800548275818 14.458185613683684 2.705649352200823e-38 157.0 -158.0 932.0 -32.75 -1.375 -32.375 0.0 0.0625 -0.125 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -4.0 2.0 -33.0 161.0 -160.0 953.0 2471 2698 1570 
74 5.1279120445251465 0.07886910438537598 12.679236157085377 14.430824740647932 2.705649352200823e-38 155.0 -159.0 930.0 -33.875 -0.25 -33.1875 0.0625 0.0 -0.125 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -6.0 0.0 -23.0 161.0 -160.0 953.0 2416 2677 1555 
75 5.216449975967407 0.08853793144226074 11.294594121527918 14.377594023815211 2.705649352200823e-38 157.0 -157.0 922.0 -33.0625 0.0 -32.375 0.0 -0.125 -0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -4.0 2.0 -26.0 161.0 -160.0 953.0 2476 2655 1428 
76 5.291310787200928 0.07486081123352051 13.358124010713752 14.363170688033533 2.705649352200823e-38 159.0 -158.0 933.0 -33.0625 -0.6875 -33.1875 0.0 0.0 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -4.0 1.0 -20.0 161.0 -160.0 953.0 2491 2644 1383 
77 5.3590497970581055 0.06773900985717773 14.762542323963986 14.368218791747333 2.705649352200823e-38 156.0 -156.0 918.0 -34.25 -0.6875 -32.75 0.0 0.0625 0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -5.0 3.0 -35.0 161.0 -160.0 953.0 2538 2683 1502 
78 5.425731658935547 0.0666818618774414 14.99658185666681 14.375941329782336 2.705649352200823e-38 155.0 -157.0 924.0 -33.0625 -1.375 -32.75 -0.0625 -0.0625 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -3.0 1.0 -23.0 161.0 -160.0 953.0 2570 2701 1516 
79 5.491420745849609 0.0656890869140625 15.223228803716609 14.38607669239474 2.706438563495931e-38 154.0 -158.0 931.0 -33.875 -1.0625 -33.5625 -0.125 0.0625 -0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -7.0 2.0 -28.0 161.0 -160.0 953.0 2645 2711 1537 
80 5.559340953826904 0.06792020797729492 14.723158685472377 14.390194928578737 2.706438563495931e-38 157.0 -158.0 919.0 -33.875 -0.6875 -33.5625 -0.0625 -0.0625 -0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -4.0 1.0 -34.0 161.0 -160.0 953.0 2658 2725 1566 
81 5.625119924545288 0.06577897071838379 15.202426992682051 14.399692999709284 2.706438563495931e-38 158.0 -157.0 927.0 -33.0625 -1.375 -33.1875 0.125 -0.125 0.0 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -3.0 1.0 -22.0 161.0 -160.0 953.0 2706 2731 1540 
82 5.700676918029785 0.07555699348449707 13.235042236099321 14.38425667321278 2.706438563495931e-38 156.0 -155.0 931.0 -33.5 -0.25 -34.375 -0.125 0.1875 -0.0625 342.6875 9.5 9.5 -0.0687255859375 -0.09454345703125 0.14923095703125 0.98187255859375 -5.0 4.0 -22.0 161.0 -160.0 953.0 2707 2739 1589 
