Index Time Difference Hz AveHz Pressure Acceleration-X Acceleration-Y Acceleration-Z Magnetic-X Magnetic-Y Magnetic-Z Angular-Vel-X Angular-Vel-Y Angular-Vel-Z Heading Roll Pitch Quaternion-X Quaternion-Y Quaternion-Z Quaternion-W Linear-Acceleration-X Linear-Acceleration-Y Linear-Acceleration-Z Gravity-X Gravity-Y Gravity-Z Position-X Position-Y Position-Z
0 0.0 0.0 0 0 2.710097634045976e-38 159.0 -163.0 935.0 -20.25 0.5625 -20.75 0.1875 0.0625 0.0 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -4.0 5.0 -16.0 164.0 -168.0 952.0 2552 2636 1360 
1 0.05917549133300781 0.05917549133300781 16.898887993553586 16.898887993553586 2.710097634045976e-38 157.0 -166.0 927.0 -20.25 -0.875 -20.25 0.0625 0.125 -0.125 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -5.0 5.0 -22.0 164.0 -168.0 952.0 2539 2691 1522 
2 0.12548398971557617 0.06630849838256836 15.081023162830165 15.938288259189312 2.710097634045976e-38 162.0 -162.0 921.0 -20.25 -0.0625 -20.25 0.0 0.0 -0.0625 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -1.0 6.0 -30.0 164.0 -168.0 952.0 2550 2729 1643 
3 0.19045209884643555 0.06496810913085938 15.39216722447302 15.751992328627189 2.710097634045976e-38 157.0 -165.0 929.0 -19.1875 -0.0625 -20.75 0.125 0.0625 -0.0625 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -6.0 2.0 -22.0 164.0 -168.0 952.0 2545 2741 1741 
4 0.2504575252532959 0.06000542640686035 16.665159467738924 15.970771874211682 2.710097634045976e-38 159.0 -163.0 935.0 -19.1875 1.0 -19.875 -0.0625 0.0625 -0.0625 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -4.0 5.0 -16.0 164.0 -168.0 952.0 2543 2738 1798 
5 0.3127744197845459 0.06231689453125 16.047012732615084 15.985962034376856 2.710097634045976e-38 160.0 -165.0 930.0 -21.0625 -0.875 -20.25 0.125 -0.0625 0.1875 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -3.0 1.0 -17.0 164.0 -168.0 952.0 2530 2746 1829 
6 0.3741438388824463 0.06136941909790039 16.294760724469896 16.03661313232306 2.7093801692322416e-38 159.0 -165.0 927.0 -19.5625 0.1875 -19.875 0.0 0.125 0.0 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -4.0 3.0 -33.0 164.0 -168.0 952.0 2506 2747 1822 
7 0.44341039657592773 0.06926655769348145 14.436981326908183 15.786729526539979 2.7093801692322416e-38 159.0 -164.0 927.0 -19.875 0.1875 -20.25 0.0625 -0.0625 -0.125 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -2.0 4.0 -21.0 164.0 -168.0 952.0 2476 2744 1811 
8 0.5079100131988525 0.0644996166229248 15.503968121952752 15.750821586712663 2.7093801692322416e-38 159.0 -166.0 930.0 -20.25 -0.5 -19.5 0.25 0.0625 -0.0625 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -6.0 4.0 -19.0 164.0 -168.0 952.0 2461 2743 1806 
9 0.5755443572998047 0.06763434410095215 14.785387709347537 15.637369884441146 2.7093801692322416e-38 160.0 -165.0 930.0 -19.875 -0.0625 -19.5 0.0 0.0625 0.0 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -3.0 4.0 -33.0 164.0 -168.0 952.0 2458 2735 1799 
10 0.639026403427124 0.06348204612731934 15.752485324660205 15.64880566181554 2.7093801692322416e-38 162.0 -162.0 920.0 -20.25 -0.5 -21.0625 -0.125 0.0 -0.125 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -1.0 3.0 -25.0 164.0 -168.0 952.0 2456 2741 1787 
11 0.7054040431976318 0.06637763977050781 15.065314215108762 15.593899845167387 2.709738901639109e-38 156.0 -170.0 922.0 -19.1875 -0.5 -19.5 -0.5 -0.125 0.0 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -7.0 -1.0 -29.0 164.0 -168.0 952.0 2454 2734 1779 
12 0.7675068378448486 0.0621027946472168 16.102334938075384 15.635039856707827 2.709738901639109e-38 166.0 -163.0 935.0 -20.25 -2.0 -20.0 0.25 0.0625 0.125 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 2.0 5.0 -21.0 164.0 -168.0 952.0 2450 2726 1765 
13 0.8342278003692627 0.06672096252441406 14.987793373545639 15.58327353061799 2.709738901639109e-38 155.0 -163.0 918.0 -19.5625 -1.5625 -20.75 -0.1875 0.125 0.0625 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -9.0 1.0 -29.0 164.0 -168.0 952.0 2442 2721 1757 
14 0.8963885307312012 0.06216073036193848 16.087327066097476 15.61822749849324 2.709738901639109e-38 156.0 -162.0 923.0 -20.25 -0.0625 -20.25 0.1875 -0.125 0.0 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -3.0 3.0 -20.0 164.0 -168.0 952.0 2440 2710 1734 
15 0.9606010913848877 0.06421256065368652 15.573277094387121 15.615222733481044 2.709738901639109e-38 162.0 -166.0 931.0 -19.875 -0.875 -20.25 -0.1875 0.0 0.0625 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 0.0 2.0 -19.0 164.0 -168.0 952.0 2431 2711 1711 
16 1.0273280143737793 0.0667269229888916 14.98645457046589 15.574383036515364 2.709738901639109e-38 154.0 -164.0 926.0 -20.25 -0.0625 -20.75 0.0 0.0 0.0 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -7.0 3.0 -34.0 164.0 -168.0 952.0 2434 2717 1719 
17 1.0967926979064941 0.06946468353271484 14.395804445420723 15.499738494292306 2.7096671551577353e-38 163.0 -168.0 926.0 -21.0625 -0.875 -19.875 0.125 -0.125 0.125 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -1.0 0.0 -25.0 164.0 -168.0 952.0 2448 2718 1736 
18 1.1720962524414062 0.07530355453491211 13.279585620840535 15.357100547422688 2.7096671551577353e-38 155.0 -161.0 929.0 -19.875 -1.1875 -18.6875 -0.0625 0.0625 0.0625 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -8.0 7.0 -22.0 164.0 -168.0 952.0 2479 2731 1764 
19 1.247969627380371 0.07587337493896484 13.179853944871102 15.224729499133037 2.7096671551577353e-38 160.0 -165.0 929.0 -19.875 0.1875 -20.25 0.125 -0.0625 0.0 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 0.0 -1.0 -26.0 164.0 -168.0 952.0 2517 2740 1787 
20 1.3231778144836426 0.07520818710327148 13.296424744647261 15.115126463788851 2.7096671551577353e-38 160.0 -167.0 933.0 -19.875 0.5625 -21.5625 0.0 0.0625 0.0625 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -3.0 1.0 -18.0 164.0 -168.0 952.0 2473 2723 1719 
21 1.38387131690979 0.06069350242614746 16.476228262107814 15.17482134602904 2.7096671551577353e-38 158.0 -162.0 917.0 -20.6875 -0.0625 -20.0 0.25 0.0 -0.1875 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -5.0 6.0 -34.0 164.0 -168.0 952.0 2442 2707 1669 
22 1.4475319385528564 0.0636606216430664 15.708297754408042 15.198282962926605 2.7096671551577353e-38 164.0 -164.0 930.0 -19.875 1.0 -19.875 -0.0625 -0.0625 -0.0625 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 0.0 3.0 -21.0 164.0 -168.0 952.0 2409 2699 1627 
23 1.5090289115905762 0.06149697303771973 16.260962948316838 15.241590020801583 2.7105281129342165e-38 157.0 -166.0 931.0 -20.25 0.1875 -20.25 0.0 0.0625 -0.0625 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 0.0 1.0 -18.0 164.0 -168.0 952.0 2387 2687 1599 
24 1.5758228302001953 0.06679391860961914 14.971422860283987 15.23013852829572 2.7105281129342165e-38 160.0 -161.0 935.0 -20.25 -1.1875 -20.0 -0.0625 0.0 -0.0625 342.1875 9.625 10.0 -0.072509765625 -0.0966796875 0.153564453125 0.980712890625 -3.0 7.0 -16.0 164.0 -168.0 952.0 2380 2676 1574 
