Index Time Difference Hz AveHz Pressure Acceleration-X Acceleration-Y Acceleration-Z Magnetic-X Magnetic-Y Magnetic-Z Angular-Vel-X Angular-Vel-Y Angular-Vel-Z Heading Roll Pitch Quaternion-X Quaternion-Y Quaternion-Z Quaternion-W Linear-Acceleration-X Linear-Acceleration-Y Linear-Acceleration-Z Gravity-X Gravity-Y Gravity-Z Position-X Position-Y Position-Z
0 0.0 0.0 0 0 2.7034969577596203e-38 20.0 -122.0 973.0 -15.0 0.6875 -27.75 -2.1875 -0.1875 0.5 343.375 1.375 6.75 -0.05645751953125 -0.0206298828125 0.14410400390625 0.98773193359375 -2.0 -6.0 11.0 23.0 -115.0 973.0 2968 951 -1387 
1 0.04203438758850098 0.04203438758850098 23.790045659510508 23.790045659510508 2.7034969577596203e-38 14.0 -133.0 956.0 -15.375 0.25 -26.875 -1.25 -0.1875 0.25 343.375 1.375 6.6875 -0.056640625 -0.0206298828125 0.14410400390625 0.98773193359375 -9.0 -18.0 -16.0 23.0 -115.0 973.0 2502 1205 -278 
2 0.0849604606628418 0.04292607307434082 23.295864922658225 23.5403620036481 2.7034969577596203e-38 26.0 -120.0 990.0 -15.375 0.6875 -26.875 0.4375 -0.25 -0.25 343.375 1.375 6.6875 -0.05645751953125 -0.0206298828125 0.14410400390625 0.98773193359375 2.0 -4.0 17.0 23.0 -115.0 973.0 2503 1477 -90 
3 0.1253206729888916 0.040360212326049805 24.77687659127024 23.93858833064134 2.7034969577596203e-38 31.0 -119.0 996.0 -15.0 0.25 -26.5 1.625 0.125 -0.375 343.375 1.375 6.75 -0.05657958984375 -0.0206298828125 0.14410400390625 0.98773193359375 7.0 -4.0 22.0 23.0 -115.0 973.0 2530 1695 93 
4 0.1673903465270996 0.04206967353820801 23.770091752477995 23.89624063148959 2.7034969577596203e-38 22.0 -124.0 977.0 -15.0 0.25 -26.5 -1.5 0.1875 0.3125 343.375 1.375 6.75 -0.05670166015625 -0.0206298828125 0.1441650390625 0.98773193359375 0.0 -9.0 3.0 23.0 -115.0 973.0 2537 1883 288 
5 0.2068004608154297 0.03941011428833008 25.374196904983727 24.17789583390978 2.7034969577596203e-38 9.0 -120.0 961.0 -15.375 0.6875 -26.0625 -0.375 0.0 0.0625 343.375 1.375 6.75 -0.05645751953125 -0.0206298828125 0.1441650390625 0.98773193359375 -14.0 -5.0 -12.0 23.0 -115.0 973.0 2522 2075 470 
6 0.25084376335144043 0.04404330253601074 22.704927705690977 23.91927118233273 2.7034969577596203e-38 26.0 -122.0 986.0 -15.75 0.25 -27.375 1.0 -0.25 -0.3125 343.375 1.375 6.75 -0.0565185546875 -0.0206298828125 0.1441650390625 0.98773193359375 2.0 0.0 4.0 23.0 -115.0 973.0 2528 2227 630 
7 0.29050493240356445 0.03966116905212402 25.21357851771255 24.09597641624797 2.7034969577596203e-38 25.0 -116.0 981.0 -15.0 0.25 -28.1875 1.1875 -0.0625 -0.0625 343.375 1.375 6.6875 -0.056396484375 -0.0206298828125 0.1441650390625 0.98773193359375 14.0 -15.0 11.0 23.0 -115.0 973.0 2528 2279 746 
8 0.3339865207672119 0.04348158836364746 22.998239890335846 23.953062481752035 2.702922985908633e-38 22.0 -121.0 978.0 -15.375 0.25 -26.5 0.0625 0.25 0.1875 343.375 1.375 6.75 -0.05657958984375 -0.0206298828125 0.1441650390625 0.98773193359375 -1.0 -5.0 5.0 23.0 -115.0 973.0 2535 2302 773 
9 0.37377095222473145 0.03978443145751953 25.135460363880433 24.078917707304097 2.702922985908633e-38 25.0 -137.0 1007.0 -15.75 1.0 -26.875 0.3125 -0.3125 -0.125 343.375 1.375 6.75 -0.056640625 -0.0206298828125 0.1441650390625 0.98773193359375 1.0 -22.0 34.0 23.0 -115.0 973.0 2538 2304 750 
