Index Time Difference Hz AveHz Pressure Acceleration-X Acceleration-Y Acceleration-Z Magnetic-X Magnetic-Y Magnetic-Z Angular-Vel-X Angular-Vel-Y Angular-Vel-Z Heading Roll Pitch Quaternion-X Quaternion-Y Quaternion-Z Quaternion-W Linear-Acceleration-X Linear-Acceleration-Y Linear-Acceleration-Z Gravity-X Gravity-Y Gravity-Z Position-X Position-Y Position-Z
15 0.7469732761383057 0.05208635330200195 19.198886783298086 20.08103968263341 2.7034969577596203e-38 17.0 -110.0 979.0 -24.1875 -4.375 -41.6875 -0.125 0.1875 -0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -2.0 -5.0 4.0 20.0 -105.0 974.0 1838 0 1388 
16 0.7972609996795654 0.050287723541259766 19.88556907292743 20.068710254773166 2.7034969577596203e-38 12.0 -110.0 976.0 -25.6875 -4.75 -42.5625 0.4375 -0.25 -0.125 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -6.0 -4.0 3.0 20.0 -105.0 974.0 1108 0 793 
17 0.8472540378570557 0.049993038177490234 20.00278511679368 20.064820278694445 2.7032817183155e-38 22.0 -105.0 989.0 -24.875 -4.375 -40.5 0.125 -0.125 -0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 4.0 2.0 20.0 20.0 -105.0 974.0 1164 0 856 
18 0.8976755142211914 0.05042147636413574 19.8328187135609 20.05178899818439 2.7032817183155e-38 20.0 -109.0 984.0 -24.5625 -6.25 -41.6875 -0.3125 0.0625 0.125 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -3.0 9.0 20.0 -105.0 974.0 1199 0 885 
19 0.9455456733703613 0.04787015914916992 20.889840722773954 20.094217059103265 2.7032817183155e-38 16.0 -110.0 968.0 -24.1875 -5.1875 -40.875 -0.0625 0.0625 -0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -4.0 -4.0 1.0 20.0 -105.0 974.0 1227 0 907 
20 0.9943058490753174 0.048760175704956055 20.50853971591326 20.11453519920411 2.7032817183155e-38 21.0 -105.0 981.0 -24.875 -4.375 -41.6875 0.0625 -0.125 -0.125 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 1.0 7.0 20.0 -105.0 974.0 1266 0 937 
21 1.046015739440918 0.051709890365600586 19.338660223987606 20.076179743934095 2.7032817183155e-38 22.0 -106.0 981.0 -24.1875 -4.75 -41.75 -0.1875 0.0625 0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -1.0 -4.0 6.0 20.0 -105.0 974.0 1295 0 958 
22 1.0939700603485107 0.04795432090759277 20.853178213637605 20.110239573641866 2.7032817183155e-38 16.0 -110.0 969.0 -24.5625 -4.375 -41.75 0.0625 0.0625 0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -3.0 -3.0 2.0 20.0 -105.0 974.0 1327 0 982 
23 1.1463310718536377 0.05236101150512695 19.098179566337915 20.064011667073274 2.7032817183155e-38 21.0 -104.0 978.0 -24.5625 -4.0625 -40.875 0.125 0.0 -0.125 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 1.0 0.0 10.0 20.0 -105.0 974.0 1368 0 1013 
24 1.197450876235962 0.05111980438232422 19.561890192713093 20.042575838635667 2.7032817183155e-38 20.0 -108.0 981.0 -24.875 -4.75 -40.5 0.0 0.125 -0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -3.0 6.0 20.0 -105.0 974.0 1424 0 1055 
25 1.2429594993591309 0.045508623123168945 21.97385751033388 20.113286082845004 2.7020620281321517e-38 17.0 -109.0 971.0 -24.1875 -4.75 -40.5 0.125 -0.0625 -0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -5.0 -3.0 2.0 20.0 -105.0 974.0 1484 0 1101 
26 1.2937419414520264 0.05078244209289551 19.691845425052936 20.096743536673934 2.7020620281321517e-38 21.0 -105.0 980.0 -24.875 -4.0625 -41.75 -0.0625 -0.0625 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 0.0 11.0 20.0 -105.0 974.0 1539 0 1143 
27 1.3462681770324707 0.052526235580444336 19.038105223978828 20.055439518384148 2.7020620281321517e-38 20.0 -108.0 975.0 -24.5625 -4.75 -40.5 -0.1875 -0.0625 -0.125 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -3.0 4.0 20.0 -105.0 974.0 1602 0 1191 
28 1.3937716484069824 0.04750347137451172 21.051093132039107 20.08937406066677 2.7020620281321517e-38 15.0 -109.0 971.0 -24.875 -4.0625 -40.875 -0.0625 -0.125 0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -3.0 -3.0 2.0 20.0 -105.0 974.0 1671 0 1246 
29 1.4455938339233398 0.05182218551635742 19.296754662814344 20.060959945639805 2.7020620281321517e-38 20.0 -106.0 979.0 -24.875 -2.875 -41.25 0.0625 -0.0625 0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 0.0 7.0 20.0 -105.0 974.0 1760 0 1318 
30 1.4974324703216553 0.05183863639831543 19.290630878409765 20.03429242692718 2.7020620281321517e-38 19.0 -108.0 982.0 -23.75 -5.1875 -41.25 -0.3125 0.0 -0.125 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -3.0 7.0 20.0 -105.0 974.0 1838 0 1380 
31 1.5467238426208496 0.049291372299194336 20.287526058923397 20.042362538015823 2.7020620281321517e-38 16.0 -107.0 979.0 -24.875 -5.1875 -41.25 0.0 0.125 -0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 -2.0 -3.0 -1.0 20.0 -105.0 974.0 1935 0 1459 
32 1.5942111015319824 0.04748725891113281 21.05828011406997 20.072623988911566 2.704573154980222e-38 19.0 -105.0 983.0 -24.1875 -4.75 -40.875 0.1875 -0.1875 0.0 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 0.0 8.0 20.0 -105.0 974.0 2042 0 1548 
33 1.6423468589782715 0.04813575744628906 20.774577009945716 20.093197621195436 2.704573154980222e-38 20.0 -110.0 977.0 -24.1875 -4.0625 -41.75 0.0625 -0.1875 0.0625 353.375 1.125 6.125 -0.052978515625 -0.01336669921875 0.05767822265625 0.996826171875 0.0 -4.0 1.0 20.0 -105.0 974.0 2161 0 1646 
